74.89,0.18158,449.7,-586.08,0.0003808
74.883,0.18153,444.2,-585.36,0.00038224
74.876,0.1815,440.39,-584.64,0.00038365
74.868,0.18143,438.52,-583.92,0.00038505
74.858,0.1814,438.21,-583.2,0.00038642
74.848,0.18132,435.19,-582.48,0.00038777
74.838,0.18134,433.59,-581.76,0.0003891
74.828,0.18134,432.93,-581.04,0.0003904
74.82,0.18134,432.42,-580.32,0.00039168
74.812,0.18135,431.12,-579.6,0.00039294
74.807,0.18131,428.36,-578.88,0.00039418
74.802,0.18131,424.1,-578.16,0.00039539
74.796,0.18127,419.01,-577.44,0.00039658
74.79,0.1812,414.05,-576.72,0.00039775
74.781,0.18113,410.06,-576,0.0003989
74.773,0.18111,407.48,-575.28,0.00040002
74.764,0.18114,406.13,-574.56,0.00040112
74.755,0.18113,405.42,-573.84,0.0004022
74.747,0.18112,404.49,-573.12,0.00040325
74.741,0.1811,402.49,-572.4,0.00040428
74.735,0.18112,398.98,-571.68,0.00040529
74.728,0.18102,394.2,-570.96,0.00040628
74.719,0.181,389.02,-570.24,0.00040724
74.71,0.18096,384.44,-569.52,0.00040818
74.699,0.1809,381.25,-568.8,0.0004091
74.686,0.18086,379.6,-568.08,0.00040999
74.673,0.18086,379.16,-567.36,0.00041087
74.663,0.18087,379.14,-566.64,0.00041172
74.653,0.18086,378.53,-565.92,0.00041254
74.645,0.18086,376.49,-565.2,0.00041335
74.637,0.18083,372.75,-564.48,0.00041413
74.629,0.18073,367.81,-563.76,0.00041488
74.62,0.18072,362.65,-563.04,0.00041562
74.609,0.18066,358.4,-562.32,0.00041633
74.599,0.1806,355.69,-561.6,0.00041702
74.588,0.18058,354.65,-560.88,0.00041769
74.579,0.1806,354.77,-560.16,0.00041833
74.571,0.1806,355.19,-559.44,0.00041896
74.565,0.18062,354.84,-558.72,0.00041955
74.56,0.18064,352.92,-558,0.00042013
74.555,0.18059,349.29,-557.28,0.00042068
74.55,0.18051,344.5,-556.56,0.00042122
74.544,0.18051,339.62,-555.84,0.00042172
74.537,0.18047,335.68,-555.12,0.00042221
74.529,0.18042,333.38,-554.4,0.00042267
74.52,0.1804,332.75,-553.68,0.00042311
74.512,0.1804,333.24,-552.96,0.00042353
74.506,0.1804,333.94,-552.24,0.00042392
74.499,0.18043,333.76,-551.52,0.0004243
74.495,0.18043,331.89,-550.8,0.00042465
74.491,0.1804,328.2,-550.08,0.00042497
74.485,0.18033,323.33,-549.36,0.00042528
74.478,0.18029,318.36,-548.64,0.00042556
74.47,0.18029,314.49,-547.92,0.00042582
74.461,0.1802,312.51,-547.2,0.00042606
74.451,0.1802,312.45,-546.48,0.00042627
74.442,0.18021,313.75,-545.76,0.00042646
74.434,0.18021,315.43,-545.04,0.00042663
74.427,0.18024,316.31,-544.32,0.00042678
74.423,0.18024,315.34,-543.6,0.0004269
74.419,0.18018,312.14,-542.88,0.000427
