74.483,0.18027,133.15,-347.76,2.6551e-05
74.487,0.18032,134.53,-347.04,2.7271e-05
74.496,0.18046,132.55,-346.32,2.8031e-05
74.511,0.18056,129.05,-345.6,2.883e-05
74.531,0.18056,124.69,-344.88,2.9669e-05
74.552,0.18059,122.69,-344.16,3.0547e-05
74.574,0.18055,118.64,-343.44,3.1464e-05
74.596,0.18062,114.93,-342.72,3.2421e-05
74.619,0.1806,112.97,-342,3.3416e-05
74.641,0.18064,112.79,-341.28,3.4449e-05
74.664,0.18076,114.41,-340.56,3.552e-05
74.688,0.18086,116.21,-339.84,3.6629e-05
74.712,0.18094,117.81,-339.12,3.7776e-05
74.733,0.18102,117.33,-338.4,3.896e-05
74.751,0.18103,114.9,-337.68,4.0181e-05
74.762,0.18099,110.31,-336.96,4.1439e-05
74.763,0.18092,106.28,-336.24,4.2733e-05
74.753,0.18082,103.58,-335.52,4.4063e-05
74.73,0.18077,103.69,-334.8,4.5428e-05
74.696,0.18067,105.86,-334.08,4.6829e-05
74.649,0.18071,109.37,-333.36,4.8265e-05
74.592,0.1806,112.92,-332.64,4.9736e-05
74.523,0.18052,114.98,-331.92,5.1241e-05
74.446,0.18034,114.43,-331.2,5.2779e-05
74.356,0.18009,110.06,-330.48,5.4351e-05
74.256,0.17984,104.28,-329.76,5.5957e-05
74.146,0.17948,98.51,-329.04,5.7594e-05
74.029,0.17915,95.619,-328.32,5.9265e-05
73.906,0.17887,95.706,-327.6,6.0967e-05
73.778,0.1786,98.308,-326.88,6.27e-05
73.653,0.17838,102.25,-326.16,6.4464e-05
73.528,0.17815,106.94,-325.44,6.6259e-05
73.408,0.17795,110.46,-324.72,6.8084e-05
73.289,0.17765,110.93,-324,6.9939e-05
73.169,0.17734,107.96,-323.28,7.1822e-05
73.046,0.17701,103,-322.56,7.3735e-05
72.919,0.17663,98.3,-321.84,7.5676e-05
72.789,0.17626,95.912,-321.12,7.7644e-05
72.652,0.17587,95.821,-320.4,7.964e-05
72.509,0.17562,97.135,-319.68,8.1662e-05
72.363,0.17535,99.677,-318.96,8.3711e-05
