0,1,2,3,4,5,6,7,8,9,10
$phi$,$T_ad$,H,H2,O,O2,OH,H2O,HO2,H2O2,N2
0.5,1644.6669388163793,2.1863014191075323e-07,6.6773540848655725e-06,7.330962734963289e-06,0.09494658791303782,0.0002730247800135522,0.18988738347494077,4.50024410108072e-07,3.167915145668007e-08,0.7148782951814847
0.51,1658.7119757407831,1.3168669955113747e-07,5.229825885500369e-07,5.0501095790131445e-06,0.09242403927681521,0.0018991063565969653,0.19243579395986615,7.658734060614877e-08,7.690232837492199e-08,0.7132352021381855
0.52,1682.0423796687182,2.568371467593763e-07,7.386764411008613e-07,1.015722690880552e-05,0.09051708667289979,0.0012978266283043807,0.19618379967384342,1.5045955146998674e-07,2.4342616362000016e-08,0.7119899594822879
0.53,1706.2479245294705,5.868826994823769e-07,1.428873308137527e-05,1.4064768490757681e-05,0.08869685736557993,0.00042812863516004083,0.20005262004213636,6.14406276631682e-07,4.221412554558534e-08,0.7107927969524499
0.54,1726.3816905537637,7.860112479090694e-07,1.7935706988886156e-05,1.7005314500877957e-05,0.08662607334192052,0.0004923983053966892,0.20340674996264918,6.758194588322338e-07,4.636034920794366e-08,0.7094383291774878
0.55,1746.3091810966353,1.049664430079257e-06,2.2465218483007998e-05,2.051302080373711e-05,0.08456085498645864,0.0005653450009875348,0.20674210616590274,7.381206793102778e-07,5.043448943829811e-08,0.7080868773877654
0.56,1766.0266461630836,1.3976071682571047e-06,2.807785547188064e-05,2.4685696382195264e-05,0.0825009490881776,0.0006479675838704442,0.21005793485591034,8.006857929321743e-07,5.455678922527465e-08,0.7067381320704371
0.57,1785.5295839988144,1.8553537593945491e-06,3.501619575279235e-05,2.963508513526071e-05,0.08044609688093118,0.0007413464266644598,0.21335337980460112,8.629725046888828e-07,5.8524806410456206e-08,0.7053917487558446
0.58,1804.8403551591432,2.439607272762689e-06,4.3366732993567194e-05,3.531673198643542e-05,0.07839764194373533,0.0008406542859130126,0.2166310448659685,9.312395035446915e-07,6.287556026422828e-08,0.7040485417170667
0.59,1824.024286287916,3.1379557323938443e-06,5.285007003398627e-05,4.138907281379201e-05,0.07635938955351794,0.0009318016841479269,0.21989914436018113,1.0212383048105981e-06,6.897689555536778e-08,0.7027111970883725
0.6,1842.943330282959,3.995387460901299e-06,6.213153717965633e-05,4.865505077974352e-05,0.07432103564462561,0.001049072664369792,0.2231400214125552,1.0937096524900008e-06,1.4591642430008058e-07,0.7013738486769523
0.61,1861.777122556155,5.152174579842031e-06,7.806986942249565e-05,5.6478469424873705e-05,0.07230025416599963,0.0011399996458093017,0.22637539151715336,1.2067230313544166e-06,8.135413282082624e-08,0.7000433660804463
0.62,1880.3379748656732,6.5762804409715e-06,9.46284801477204e-05,6.575494029052304e-05,0.07027928477910995,0.0012582194926398968,0.22958193287480172,1.3007852086488965e-06,8.751478056862981e-08,0.69871221485258
0.63,1898.6819793235973,8.371836269809923e-06,0.00011448871588085098,7.63781094848111e-05,0.06826404507349795,0.001386638699612806,0.23276618302386662,1.394718594753335e-06,9.359301008845942e-08,0.6973824062297823
0.64,1916.802263281554,1.0413000827348118e-05,0.0001362402013127425,8.721231674912848e-05,0.06625272252813359,0.0015317374557034299,0.2359263366555636,1.4819444930130423e-06,1.0006596568125473e-07,0.6960537558312515
0.65,1934.696881343899,1.2899495985495408e-05,0.00016167279657287103,9.92456025549168e-05,0.06424664303536845,0.0016898088211402664,0.2390622261938242,1.5663974325332455e-06,1.0561216286232815e-07,0.6947258320449585
0.66,1952.360036229437,1.5939731017804623e-05,0.00019152935700263103,0.00011267807317889667,0.06224598866771054,0.001861136320737825,0.24217277036457716,1.647742201123665e-06,1.11302716369999e-07,0.6933981984408577
0.67,1969.7852226490977,1.9646165018884595e-05,0.00022651454968841266,0.00012762267106115457,0.06025087990355673,0.002046367836097546,0.24525672746405794,1.7252634088730824e-06,1.1671035106267236e-07,0.6920703994367593
0.68,1986.9653409532377,2.4151053571625427e-05,0.0002674288353849285,0.00014419134332947686,0.05826150223745641,0.002246112005109877,0.2483127478168869,1.7982702938567138e-06,1.2176054626550578e-07,0.6907419466774208
0.69,2003.9484304621399,2.9502596571635197e-05,0.0003143773960959636,0.00016208276873259795,0.05628098321170774,0.0024493537477253634,0.2513469085679452,1.875949375300264e-06,1.27264481694945e-07,0.6894147884973646
0.7,2020.8784453243998,3.552679360244687e-05,0.00036589887314688647,0.0001802445541942736,0.05431720217921627,0.0026254514262641655,0.2543784034318642,1.9829217158676656e-06,1.353645708724179e-07,0.6880951544554249
0.71,2037.5777106826117,4.268887739150092e-05,0.0004252959125856838,0.00019998792473831361,0.052361648097765605,0.0028102813563799563,0.25738286335828464,2.0867562443065863e-06,1.4309325718461073e-07,0.6867750046233528
