0,1,2,3,4,5,6,7,8,9,10,11
1.2,2139.064787452729,0.0628672248793115,0.04496100522940576,0.18829190535658852,0.026934271423874345,0.0004065895900567921,1.4344713748462424e-05,0.6760658871895764,0.0004539772838862799,4.794333551975781e-06,807380.0749584261
1.22,2122.6435633449682,0.06065198660404377,0.04839080208837804,0.18746534695780212,0.030234207723263445,0.00033560168000647473,9.096679951255094e-06,0.6724730918580266,0.0004364437275497556,3.42268097849042e-06,790086.5118939274
1.24,2106.27759938298,0.0585683961721561,0.051675212123023874,0.18652006190842316,0.03361915237897689,0.0002782590750298987,5.8752950696271365e-06,0.6689128306696789,0.00041774553088998905,2.466846751634754e-06,773337.5039124732
1.26,2090.012583988441,0.05662247826586813,0.05480874921871031,0.18545514721093775,0.0370933350230545,0.00023169624143254522,3.8048246333689996e-06,0.6653867703160767,0.00039624922889653795,1.7696703902055452e-06,757126.992089052
1.28,2073.854756667104,0.054803320970006494,0.057802599824320684,0.1842843650146563,0.04064390842230958,0.00019366851656441687,2.479057087327967e-06,0.6618949213357029,0.00037346778681252024,1.2690725396520736e-06,741431.628345184
1.3,2057.800507551897,0.05309534028137113,0.060672563637049474,0.18302521299312002,0.044253812952085886,0.00016244199363166733,1.6365210782648805e-06,0.6584369530809691,0.0003511217896389225,9.167510556170564e-07,726225.0117345378
1.32,2041.855812258684,0.051490834694438124,0.06342661000129647,0.18168686377764687,0.0479149717464681,0.0001366846641579497,1.0931805794791832e-06,0.655012852161835,0.0003294230705505016,6.667030277908673e-07,711487.0176264164
1.34,2026.0240360310142,0.04998238878165115,0.06607239901186816,0.18027771089252487,0.05161992995589196,0.00011535077973234192,7.381244753721326e-07,0.6516224758840102,0.00030851869751128037,4.878723344750486e-07,697197.7689806503
1.36,2010.306802448553,0.04856295772336371,0.06861720305877558,0.17880543405559352,0.0553618275906371,9.761347419432682e-05,5.033047261820577e-07,0.6482655953633756,0.0002885063619016366,3.5906743243203524e-07,683337.9443671469
1.38,1994.7220097340535,0.04723628593543338,0.07105759025282489,0.17726759515313126,0.05914485098250875,8.209278782570406e-05,3.434559307231535e-07,0.644942458169248,0.0002685196939273804,2.6356917012464977e-07,669896.825536777
1.4,1979.2813411744567,0.046006348632384,0.07338984104366506,0.17566072913147207,0.06297363545443947,6.804638403750075e-05,2.326099840508874e-07,0.6416529921365902,0.00024798314833558276,1.9145909206941576e-07,656862.1030643468
1.42,1963.9489904052625,0.04484732814523759,0.07563976718626954,0.17400884939407957,0.0668226689934617,5.653836534619393e-05,1.5877845388984495e-07,0.6383957432051686,0.00022880618559974168,1.397463834840742e-07,644201.0617199137
1.44,1948.724813807484,0.04375371243216466,0.0778130781920253,0.1723176224561776,0.07068694305227333,4.7083183988590005e-05,1.0917571882970735e-07,0.6351704007480826,0.00021094829586950958,1.0246369970669592e-07,631898.0700076008
1.46,1933.6081862352448,0.042720417120748894,0.07991504770463,0.17059217255848136,0.07456193151164238,3.92937445944637e-05,7.558258586175748e-08,0.6319766289109546,0.00019435741667367563,7.544968889323043e-08,619938.2200695146
1.48,1918.5981466416758,0.04174276380120734,0.08195053633482596,0.16883713130600467,0.07844355186903429,3.286023527608308e-05,5.2661047484776725e-08,0.6288140740506197,0.00017897395877914296,5.578320537448275e-08,608307.3263394086
1.5,1903.6935030812215,0.040816455161209804,0.08392401738507826,0.16705668341115054,0.08232812786578443,2.753378015578971e-05,3.6911271569288484e-08,0.6256823702321751,0.00016473385112648575,4.140204806656191e-08,596991.9104706903
1.52,1888.9166444576208,0.03996056577533063,0.0858166697230277,0.16523178286483,0.08623600454022744,2.305959549362132e-05,2.5506963850301306e-08,0.6225815541585404,0.00015030758782478236,3.0247761552682514e-08,585990.1276865918
1.54,1874.2488968780608,0.03915610599971469,0.0876475767968467,0.16338103683419555,0.09014829749256768,1.9332175133641693e-05,1.7607097615810712e-08,0.6195108807005781,0.00013673035758537467,2.2036280557323244e-08,575281.7941579901
1.56,1859.6808638601926,0.03839204618819926,0.08942790140947407,0.1615151858024706,0.09405441325013723,1.6235244406250087e-05,1.2217571736827189e-08,0.6164698327360312,0.00012435704107131198,1.6110638379354943e-08,564851.7328215815
1.58,1845.2111708499433,0.03766526574266159,0.09116092281639739,0.1596371093462652,0.09795189454327119,1.3657012069247896e-05,8.519805012228454e-09,0.6134580407574236,0.00011308944509390196,1.1817012927744445e-08,554689.0875341323
