0,1,2,3,4,5,6,7,8,9,10,11
$phi$,$T_ad$,CO2,CO,H2O,H2,OH,O2,N2,H,O,h_prod
0.1,575.988550971632,0.010390444153367217,6.296992235016666e-13,0.020694121479749153,9.18846679533251e-11,0.00017353223455629033,0.18698455016127752,0.781757226824726,1.2381633594375737e-09,1.2381564614811053e-07,1696819.97254208
0.11,602.3807904441617,0.011417492901667136,3.336101079694858e-13,0.02272516827943608,3.750256545185637e-11,0.00021963350177040935,0.18470081262720303,0.7809367439463126,1.4723492407618302e-09,1.4723342523453404e-07,1624891.0181174565
0.12,628.9426810048328,0.012442633599917464,1.50833876455279e-12,0.024791866825624977,1.322337598355852e-10,0.00018679924402586326,0.1824451977564682,0.7801333765973322,1.2459598786774695e-09,1.2459692933933995e-07,1566821.6276381067
0.13,655.172958734024,0.013465614057143797,1.4558609222509674e-12,0.02684633004688276,9.93142522243846e-11,0.0001697946651563693,0.18018955295294325,0.7793285792155664,1.2768380853440984e-09,1.2768469916855563e-07,1518155.0624827703
0.14,680.8108031137006,0.014486245413560967,2.1978613099905304e-12,0.028862861727558052,1.1870604691978423e-10,0.0002192566198682376,0.17791899095879318,0.7785125087382809,1.3506886215882921e-09,1.3507034626597556e-07,1476208.1556248972
0.15,706.52447421036,0.015504986287130986,2.9961714314051476e-12,0.030907234619366265,1.2703124148067185e-10,0.0002054742666856236,0.17567173975228473,0.7777104234412988,1.401027998598565e-09,1.4010217824927648e-07,1441147.71869292
0.16,732.1399770350033,0.016521755149390662,2.8448364967540486e-12,0.03296276812008106,9.493540995982814e-11,0.00016148285072467144,0.17343799235735746,0.7769158672777408,1.3281843901441178e-09,1.3281874076189468e-07,1411294.5051612107
0.17,756.1915869659765,0.01753530911275933,9.569477464262002e-12,0.034881969180611296,2.575038053879171e-10,0.0003772954870036969,0.17113270660650035,0.7760725045747742,2.1264679686395826e-09,2.1264481000458913e-07,1382560.0031429064
0.18,781.3686786865269,0.0185479207694169,1.0002164574539993e-11,0.036934818684449186,2.1294998745269837e-10,0.0003220433828854732,0.16891155985441184,0.7752834611504594,1.939960654133587e-09,1.9399546435433328e-07,1360112.6052197365
0.19,806.7472769574885,0.019558918361793708,6.57118875666049e-12,0.039029644109080094,1.1056725383369124e-10,0.00017638355654678902,0.16672134516731998,0.774513559449036,1.4776181343242538e-09,1.4776146692699184e-07,1341191.5908113087
0.2,831.4202343070556,0.020567438643689148,1.003102300826126e-14,0.04107343812423331,1.1061458727364635e-13,0.00012287686782494958,0.16450878942780545,0.773727453739142,1.4582886998029767e-09,1.738895792551193e-09,1323512.492343416
0.21,854.985407466016,0.021572960618440294,1.2782752865928572e-11,0.04302314182902285,1.3836851626194195e-10,0.00024555684478558336,0.162249370688506,0.7729087935903611,1.7453324601811941e-09,1.7453240037649716e-07,1306063.852690614
0.22,877.5761279098804,0.022575486810919063,1.3210257112569907e-10,0.044890026909561336,1.1658638548932636e-09,0.0005218811053600877,0.15995003140567324,0.7720621075732326,1.0515558806984231e-08,4.543817283269574e-07,1288909.572725842
0.23,901.5853597130609,0.023577791196065637,5.8110218175144674e-11,0.04692355119150393,4.113933008906562e-10,0.00046405909833185233,0.15775253977580095,0.771281784297721,2.7125854217823e-09,2.712584878309372e-07,1275999.2900164498
0.24,901.5853597130609,0.023577791196065637,5.8110218175144674e-11,0.04692355119150393,4.113933008906562e-10,0.00046405909833185233,0.15775253977580095,0.771281784297721,2.7125854217823e-09,2.712584878309372e-07,1225243.4107341294
0.25,948.057604782749,0.025575143476120877,2.9643601680502056e-12,0.05088303642088449,1.3659117457049481e-11,0.0005345000354609504,0.15331718553764084,0.7696900323229461,1.0117928030120656e-09,1.0117853042089886e-07,1251557.5660144982
0.26,972.0341513706734,0.0265721779824834,6.651608880324733e-11,0.05296862613646574,2.470595690917846e-10,0.0003514574158159946,0.15116904915996643,0.7689384856669534,2.013105655007447e-09,2.0131163360044523e-07,1241996.7727231225
0.27,994.8255843835638,0.027565838130633045,1.0752560363487945e-10,0.05494353506283339,3.243687611642419e-10,0.00037627984397052366,0.14896553201133145,0.7681485787702323,2.3341296718744315e-09,2.3341497502948418e-07,1231405.5150543277
0.28,1017.3504707230547,0.028557324232487236,1.7017645198862923e-10,0.05690471105146577,4.6188475268742e-10,0.0004198717736730755,0.14676113234643037,0.7673566761259314,2.8102651594831676e-09,2.81027685810657e-07,1221207.864257668
0.29,1041.2162136323655,0.029549140061582886,1.4384010119936068e-10,0.059027055331614016,3.6029478725405654e-10,0.00014244541526036876,0.14465315163026174,0.7666279396480186,4.022600820920029e-09,2.6338652676458787e-07,1213763.5978640958
