0,1,2,3,4,5,6,7,8,9,10
$phi$,$T_ad$,H,H2,O,O2,OH,H2O,HO2,H2O2,N2
0.75,2110.3488475546656,2.8098565392381823e-05,0.0003623641815913647,0.00013997319138524773,0.044796428773375106,0.0025362770104306455,0.27024505738739696,3.7880515348806377e-06,3.9490674020689607e-07,0.6818876179321532
0.76,2126.5379736159734,3.314930918940098e-05,0.0004164029283092129,0.00015251992771046603,0.042877918892724215,0.002718102082643792,0.27320107842649904,3.887775517290528e-06,4.085975775859805e-07,0.680596532059829
0.77,2142.515875825589,3.904542713373736e-05,0.00047816606100162105,0.00016580872700300845,0.040967834852733066,0.0029085068131131787,0.2761309000829689,3.974216786624634e-06,4.2106600573366316e-07,0.6793053427532542
0.78,2158.277514900409,4.591634261554186e-05,0.000548729301430461,0.00017982117577416173,0.03906678156186025,0.00310730476423159,0.27903331137716325,4.046107113270337e-06,4.3216888695492125e-07,0.6780136572009244
0.79,2173.817303298929,5.3909013229021206e-05,0.0006293204316584384,0.00019452494703822812,0.037175481542786305,0.003314196482240351,0.28190697427396844,4.102547336294268e-06,4.418259868772231e-07,0.676721048935756
0.8,2189.12903260305,6.318987167355129e-05,0.0007213428592793161,0.00020987138227355706,0.035294793254042035,0.0035287515871309833,0.284750405295802,4.142805291574928e-06,4.4996671718275207e-07,0.6754270529777898
0.81,2204.2849843877702,7.374881754173964e-05,0.0008247849597265648,0.00022536748589609536,0.0334293403302315,0.0037340226953478687,0.28757337251270143,4.187001689515986e-06,4.591450154730293e-07,0.6741347170518498
0.82,2219.419205952122,8.536353444073619e-05,0.0009380900146362655,0.00024017670552303543,0.03158627147073305,0.003900710001502751,0.2903947508301752,4.268745905762314e-06,4.738280492497138e-07,0.672849894869034
0.83,2234.330578943307,9.868468650667481e-05,0.001066880587623982,0.000255239613117865,0.02975779193235359,0.004068281401677138,0.29318494213905405,4.332210011407685e-06,4.869419888614198e-07,0.6715633604876663
0.84,2249.009911709295,0.00011394215077117727,0.0012133672021145746,0.0002704306904874068,0.02794535458632892,0.004235777194618844,0.2959417860507824,4.375827867624143e-06,4.982904860164722e-07,0.670274468006543
0.85,2263.446442415962,0.00013139290497122446,0.0013801159420726444,0.0002855978183446463,0.026150654298924728,0.0044020734199857045,0.29866277991951784,4.39821367525599e-06,5.076790234680564e-07,0.6689824798034845
0.86,2277.6275139692457,0.00015132328001328098,0.001570117703259545,0.00030055912946768326,0.024375670969665475,0.004565859125649783,0.3013450088586205,4.3980092906411596e-06,5.150107432330492e-07,0.6676865479132897
0.87,2291.5381638933573,0.00017405106964047426,0.0017868744040223092,0.00031509984078277684,0.0226227224036184,0.004725609643895521,0.3039850584993438,4.373710944965734e-06,5.199056348583389e-07,0.6663856905221168
0.88,2305.162463140882,0.00019924149296781006,0.0020296807136558855,0.00032807766798198534,0.02088993175944577,0.00488949048601344,0.306579387069062,4.314824424117595e-06,5.218427943738854e-07,0.6650793541436546
0.89,2318.491259537351,0.00022656127455512678,0.0022985773362024847,0.0003385700490815534,0.019176501674670554,0.005062439900232201,0.30912540975446356,4.215259363658361e-06,5.200369228835442e-07,0.6637672047145079
0.9,2331.5030650518406,0.0002573712644418568,0.0026061348039256266,0.0003476844354898884,0.01749305527160629,0.005226161262566413,0.31161789411127205,4.090331810418422e-06,5.15537583197341e-07,0.6624470929813043
0.91,2344.1696811155193,0.0002920757608629668,0.00295902078252532,0.0003550893466291203,0.015843970800917838,0.00537762934268273,0.31405050515929256,3.940333013981381e-06,5.081635509792176e-07,0.6611172603105245
0.92,2356.4559514166103,0.0003311123895331571,0.0033653571708788413,0.0003604206240751967,0.014234508340894994,0.005513340180154912,0.316415445521312,3.765403476509746e-06,4.978209891737281e-07,0.659775552548685
0.93,2368.3177452219525,0.00037494645355549,0.0038350860468179806,0.000363286636371035,0.012671002194654772,0.005629268326642684,0.3187030489261359,3.5662491871447525e-06,4.843781436282103e-07,0.6584193107884914
0.94,2379.6994391363105,0.0004240558928556785,0.004380411301595325,0.0003632793839357245,0.01116108015562991,0.005720847875971153,0.3209012724614416,3.3442059013240843e-06,4.7069619458376437e-07,0.6570452380264746
0.95,2372.276970887862,0.0013968490816840724,0.00010574397595700313,0.00023521282387880627,0.004911817577519935,0.016313001980364828,0.3219137677858198,4.938713914567325e-07,2.6347900054588354e-06,0.6551204781133786
0.96,2400.743224377191,0.0005397481565988169,0.005759626309216579,0.00035299024055641297,0.008340279789250664,0.005807883054818216,0.32496901770186465,2.8418920965692857e-06,4.2562750178376654e-07,0.6542271872280964
0.97,2410.450952769354,0.0006047978970314816,0.006616003169171788,0.000341159861567778,0.007051388042204887,0.0057633494781491055,0.3268364075054108,2.585040901232353e-06,4.040015065492017e-07,0.6527839050040563
0.98,2419.2775969522054,0.0006761447436763361,0.007626485773616644,0.00032545345436945565,0.005860972633027196,0.00567705545552319,0.3285310169300346,2.313934416802062e-06,3.778907580662113e-07,0.6513001791845778
0.99,2427.0662975028886,0.0007535207173559442,0.008819349121061713,0.00030603279441570827,0.0047839898342126605,0.005546307500238911,0.3300209193605588,2.035919733423281e-06,3.494885819371872e-07,0.6497674952638408
1.0,2433.6541815068035,0.000836114769300534,0.010222524307021091,0.00028340643475594104,0.003834350114657912,0.005371032187993514,0.3312732584200067,1.759930310459531e-06,3.190381365258788e-07,0.6481772347978173
1.01,2438.8988564127326,0.000922442402474667,0.011858535855453189,0.00025846944356273493,0.003022038294730404,0.005154946191752676,0.3322595973096327,1.4958485190086443e-06,2.875908815562183e-07,0.646522187062993
1.02,2442.7141127954014,0.0010103732321770607,0.013738252658896768,0.00023242930825323132,0.0023498859539748534,0.004906033662546372,0.33296301342506557,1.2529929099321732e-06,2.563964910575388e-07,0.6447985023696852
1.03,2445.1003543816278,0.001097399371632752,0.01585623435402105,0.0002065943541974652,0.0018115859642329841,0.004635649867458115,0.3333840137106763,1.0382580918748683e-06,2.2664622941869443e-07,0.6430072574734601
1.04,2446.151291091835,0.00118108495412627,0.018190730643982283,0.00018210363894105748,0.001392427276042126,0.004356304527267739,0.33354165337102193,8.549340390884181e-07,1.992842926888902e-07,0.6411546413702868
1.05,2446.031083426939,0.0012594881064225865,0.02070877915626812,0.00015973048330726377,0.0010726243515958836,0.004079159459572179,0.33346881590998945,7.026698436812409e-07,1.7481240988042928e-07,0.639250525050591
1.06,2444.9355789553792,0.0013313698122097589,0.023373503250909484,0.00013984027298632668,0.0008314225557751914,0.003812438406574007,0.33320445219729405,5.78517922688265e-07,1.5340255187755154e-07,0.6373062415837766
1.07,2443.057436324258,0.0013961628463726955,0.02615011214266876,0.00012247191484839523,0.0006501391967539243,0.0035611294957416384,0.3327866958569856,4.783109336283165e-07,1.348977272482025e-07,0.6353326753379681
1.08,2440.5655377360363,0.0014538086827250948,0.029009071727153057,0.00010746350345077382,0.0005135304074020909,0.0033275563951058024,0.3322488611362644,3.9771080706190873e-07,1.1896964820258527e-07,0.6333391914674436
1.09,2437.5979712746653,0.0015045726711436856,0.03192687541162988,9.455725371664044e-05,0.0004098951554199741,0.00311221772980064,0.3316181217882544,3.3280797074308916e-07,1.0539230526151102e-07,0.6313333217897588
1.1,2434.2632332364656,0.001548892330801517,0.03488548829971243,8.347301297060473e-05,0.00033055854448032747,0.002914527632471433,0.330915796716447,2.803251294315627e-07,9.37943131455243e-08,0.629320889343674
1.11,2430.6448457034094,0.001587279801515912,0.03787132484335128,7.394212886520459e-05,0.00026920171670757984,0.002733342562123561,0.33015828558707727,2.3763828528814978e-07,8.365135494982108e-08,0.6273063020707189
1.12,2426.8065898214245,0.0016202605009515364,0.040874219027353775,6.572568908195896e-05,0.000221248650124567,0.002567291029200838,0.32935811220937966,2.0268675064393415e-07,7.496094142627835e-08,0.6252928652462155
1.13,2422.797171408871,0.0016483412362568505,0.04388655682550426,5.861789365790859e-05,0.00018338129394446841,0.0024149625218177558,0.3285248474051893,1.7386653974163735e-07,6.741504368872865e-08,0.6232830515420461
1.14,2418.6539372014727,0.0016719944498632393,0.04690260855500215,5.244626201487398e-05,0.0001531801830182138,0.0022750058372668037,0.3276658411825112,1.4992388948687177e-07,6.08265858161649e-08,0.6212787127798481
1.15,2414.4057404052733,0.0016916524502669308,0.04991803047061021,4.7066337535433936e-05,0.00012886685252022276,0.0021461748985001088,0.32678678308624864,1.2994993829007489e-07,5.506917474974856e-08,0.6192812408852054
1.16,2410.0750598212817,0.0017077066639572807,0.05292950257662643,4.235822786883496e-05,0.00010912163003665531,0.002027344704852537,0.3258921174034171,1.1313284238621463e-07,4.999323458893429e-08,0.6172916856671643
1.17,2405.6795687844588,0.0017205095556486357,0.05593446624392049,3.822240181742885e-05,9.29554967602388e-05,0.001917511394792861,0.3249853491381461,9.890413420340262e-08,4.5505668374124014e-08,0.6153108413591117
1.18,2401.2332925087153,0.00173037770677534,0.058930933762470855,3.457606284223667e-05,7.961976141870875e-05,0.001815784973089431,0.3240692695484808,8.680021620271117e-08,4.152622656266986e-08,0.6133393098584798
1.19,2396.791287811958,0.0017357416560951915,0.0619158462967642,3.1275284564795475e-05,6.837584384607577e-05,0.0017169114680094235,0.3231521044384527,7.648045590282663e-08,3.803502620773546e-08,0.6113796304967857
1.2,2392.3317977520446,0.0017379536829134068,0.06488929181078003,2.8323115867602154e-05,5.8933920461316996e-05,0.0016234356882011826,0.32223128579956534,6.76115921329355e-08,3.4929227194430554e-08,0.6094306734413919
1.21,2387.8452380489603,0.001737954786963493,0.06785088615624679,2.569974546800519e-05,5.101017395014403e-05,0.001536486622352617,0.32130598077524625,5.996192543086508e-08,3.214449547793148e-08,0.6074918896333518
1.22,2383.3379763113808,0.0017359654632538716,0.07079981258894816,2.3362299803687895e-05,4.432464574177218e-05,0.0014554848150165087,0.3203774818308151,5.331990136425801e-08,2.9631285583960433e-08,0.605563485405234
1.23,2378.8153051348513,0.0017321844183218413,0.07373541712396897,2.1274242486200078e-05,3.865557507520384e-05,0.0013799132747626182,0.31944686736849065,4.753581107263833e-08,2.7359359879767484e-08,0.6036456131017236
1.24,2374.2816507150014,0.0017267909777949986,0.076657175805895,1.9404473725471278e-05,3.3825992799619284e-05,0.001309310072454828,0.3185150428113442,4.248106465832616e-08,2.530025846569062e-08,0.6017383820846628
1.25,2369.740738095484,0.0017199472322630236,0.07956466925798825,1.772636226415072e-05,2.9693683348839142e-05,0.001243261646939748,0.3175827729414878,3.8049091518474874e-08,2.3429438368200797e-08,0.5998418673971783
1.26,2365.1957198750856,0.0017117999144232396,0.08245756294776364,1.6217030782484723e-05,2.6143604834405735e-05,0.0011813969432621222,0.3166507072093218,3.4151771557185496e-08,2.172639812738177e-08,0.5979561164714426
1.27,2360.649045960254,0.0017024808096243302,0.08533561034841984,1.4877454309384058e-05,2.3082029370518797e-05,0.001123380353067906,0.3157193749298428,3.071176656465834e-08,2.0309984717655817e-08,0.5960811430536139
1.28,2356.103705423888,0.001692114385491907,0.08819854733121263,1.3628478836736086e-05,2.0432562582215477e-05,0.0010689170087722461,0.3147893256777487,2.7672220394048216e-08,1.874964795491137e-08,0.5942169881334871
1.29,2351.560970264977,0.0016808066994280775,0.09104626903806462,1.2517376959472926e-05,1.8131825867723573e-05,0.001017729426299199,0.31386089343777784,2.4976011208381465e-08,1.744742002801753e-08,0.5923636097721717
1.3,2347.022769323881,0.0016686588782742371,0.09387863533742208,1.1510551413182897e-05,1.6127686221326e-05,0.0009695736433423494,0.3129344557993899,2.2579633395460975e-08,1.6252391062301316e-08,0.5905209992719125
1.31,2342.4905708771394,0.0016557619298896663,0.09669555773530969,1.059668802419072e-05,1.4376719242926963e-05,0.0009242265551769425,0.3120103181640266,2.044495671206876e-08,1.5154736265024067e-08,0.5886891266086368
1.32,2337.9656471712383,0.0016421988204547919,0.09949697571966815,9.766063839382408e-06,1.2842649421915694e-05,0.0008814853064320026,0.3110887453489089,1.853933876879126e-08,1.4142709381211944e-08,0.5868679534092267
1.33,2333.4491088732834,0.0016280453103625098,0.10228285200877535,9.009835976697244e-06,1.1495041972443729e-05,0.0008411651150091336,0.31016996798803353,1.6835469201810294e-08,1.3207431214467777e-08,0.5850574346569699
1.34,2328.9419244392925,0.0016133705904810946,0.10505316940083109,8.320283404840723e-06,1.0308257323485033e-05,0.0008030973037155238,0.30925418685000705,1.530738906669225e-08,1.2352650752541557e-08,0.5832575196541971
1.35,2324.4449357887706,0.0015982378386360438,0.10780792816699433,7.691055457126602e-06,9.260609412041116e-06,0.0007671275881076489,0.3083415764594001,1.3937523884878244e-08,1.1554587954923584e-08,0.581468152789881
1.36,2319.9588864961315,0.001582704923816102,0.11054714262065371,7.115989901131802e-06,8.333690917569372e-06,0.0007331146505541067,0.3074322896971374,1.270258736640939e-08,1.0817912726020743e-08,0.57968927490652
1.37,2315.484429355067,0.0015668247571060984,0.11327083963685797,6.589613621700518e-06,7.511821642292557e-06,0.00070092880583981,0.3065264599739802,1.1591968226769014e-08,1.0135624784608113e-08,0.577920823663359
1.38,2311.0221344775314,0.0015506457572525066,0.11597905714252273,6.107375764973389e-06,6.781599521974539e-06,0.0006704508163438901,0.30562420329369344,1.0589848644985899e-08,9.502766152213155e-09,0.5761627339222858
1.39,2306.5725051100153,0.001534212267213041,0.11867184219165537,5.665060070747688e-06,6.131534032899014e-06,0.0006415709132494727,0.30472562093592126,9.684436234298188e-09,8.915077878999045e-09,0.5744149384983429
1.4,2302.135983644977,0.0015175648910761375,0.12134924989641982,5.258947153969315e-06,5.551743621485943e-06,0.0006141878784922789,0.30383080097043386,8.865392261769826e-09,8.368921261231749e-09,0.5726773684384889
1.41,2297.7195242781627,0.0014992986012771978,0.12401222851456366,4.87497245006224e-06,5.022907398287922e-06,0.0005884480623049578,0.3029398016702423,8.102999054979887e-09,7.848752629041618e-09,0.5709503093200117
1.42,2293.322872591981,0.0014796015649731961,0.12666075345858965,4.513170860668263e-06,4.54140525873725e-06,0.0005642183347843064,0.30205270533675255,7.395639766294734e-09,7.354502986139521e-09,0.5692336519786382
1.43,2288.940150532425,0.0014598681681464837,0.12929406055371964,4.181277181588271e-06,4.111344439273027e-06,0.0005411878674354396,0.3011695894875177,6.756277098109428e-09,6.8952501860225545e-09,0.5675269876500325
1.44,2284.5716126761563,0.0014401270699761794,0.13191222711548328,3.8765495345877625e-06,3.72662302625348e-06,0.0005192853930684561,0.3002905014787185,6.167649118174698e-09,6.460478514665106e-09,0.5658302431420653
1.45,2280.217485525059,0.0014204043267625622,0.13451533436124424,3.5964338567407633e-06,3.3819395048859134e-06,0.0004984443321413454,0.2994154818998449,5.652930013551847e-09,6.070248679635933e-09,0.5641433449834667
1.46,2275.877962168748,0.0014007235425346968,0.13710346736607357,3.3388065977016726e-06,3.0726766377014937e-06,0.0004786034225920587,0.29854456414394337,5.177101058812851e-09,5.6997079526199566e-09,0.5624662191648119
1.47,2271.5532144664758,0.0013811061416976484,0.13967671402333376,3.1016500537835104e-06,2.7948050392138962e-06,0.0004597052575691894,0.2976777763337612,4.745001658223398e-09,5.3542651021988864e-09,0.5607987916892784
1.48,2267.2433915837037,0.0013615715186348228,0.14223516485065751,2.8831400651706652e-06,2.5448006934270427e-06,0.0004416964650805705,0.2968151413495658,4.352224053115724e-09,5.031930612249096e-09,0.559140988491148
1.49,2262.94862242259,0.0013421372058495427,0.14477891261651,2.6816650744199024e-06,2.3195754173893606e-06,0.00042452727938255687,0.2959566773979661,3.994381632174313e-09,4.730339607548126e-09,0.5574927355350788
1.5,2258.6690182937446,0.001322819029897851,0.14730805196185315,2.4957549519283177e-06,2.116417758193056e-06,0.0004081512450538634,0.2951023985444928,3.6693883646527454e-09,4.450164073178013e-09,0.5558539589264397
1.51,2254.404674286045,0.0013036312476693906,0.14982267912877986,2.324100517920756e-06,1.932942615762372e-06,0.0003925249693181387,0.29425231509229005,3.3727231306351324e-09,4.1875204331487834e-09,0.5542245849585653
1.52,2250.1556717950207,0.0012845866796612276,0.15232289163728144,2.1654600647006007e-06,1.7670482331725793e-06,0.0003776078704240643,0.29340643404343986,3.1020801436245056e-09,3.941901931660296e-09,0.5526045402169135
1.53,2245.922078410077,0.001265696816046499,0.15480878816361268,2.0187758103499328e-06,1.6168793178464853e-06,0.00036336196517023825,0.29256475927208964,2.8549706886879332e-09,3.712075533788706e-09,0.5509937515609065
1.54,2241.7039507169998,0.0012469719337709574,0.15728046821913524,1.8830302390161708e-06,1.4807954587121208e-06,0.00034975167475547115,0.29172729198325825,2.6291504353801864e-09,3.496887710098048e-09,0.5493921462373442
1.55,2237.514301352288,0.0012285038477481919,0.15973707736776063,6.33507944278443e-07,1.3575848675454142e-06,0.00033681457667656843,0.2908953766388743,4.8688188666043e-09,6.532791302677916e-09,0.5478002250745184
1.56,2233.3142643224546,0.001210052694871043,0.1621815805061468,1.6409316803640505e-06,1.245236057893027e-06,0.00032430656952091123,0.2900649722533979,2.2337005765326346e-09,3.106495249745124e-09,0.5462161964681291
1.57,2229.1427686243164,0.0011918736376438435,0.16461121472778187,1.5330469265284604e-06,1.1433273457687907e-06,0.00031241106864989297,0.2892401106391506,2.0603484678879674e-09,2.9289559264877668e-09,0.544641708563197
1.58,2224.986868345823,0.0011738903315185016,0.1670270360363472,1.4328444234825688e-06,1.0505995666075446e-06,0.0003010295358960703,0.28841943877557846,1.9014776721438016e-09,2.762385711875495e-09,0.5430761172128064
1.59,2220.8465733927133,0.0011561082663312154,0.1694291461990132,1.339897518965242e-06,9.661456378948173e-07,0.000290135991120178,0.28760294733893743,1.756554174193418e-09,2.6074017861394846e-09,0.5415193517974851
1.6,2216.709821114832,0.0011384609252486986,0.17181851638443232,2.2647268686098567e-06,8.890110653099688e-07,0.0002796846891688205,0.28678935914016496,1.6734730369872218e-09,2.4035075848546697e-09,0.5399708210460706
1.61,2212.6128179659713,0.0011211662605887626,0.17419263947074715,1.1733590136119325e-06,8.1890939059383e-07,0.0002697165806387725,0.28598246223054585,1.50047767126287e-09,2.3235812375372845e-09,0.5384320193650164
1.62,2208.5193510481063,0.0011040138737047418,0.17655422566934367,1.0987780443377734e-06,7.547580893839524e-07,0.00026014603061028286,0.2851784433824636,1.3878346158474913e-09,2.1944092202884097e-09,0.5369013139255001
1.63,2204.441477074471,0.001087077937073433,0.1789025067709626,1.0294888081877522e-06,6.961238470695236e-07,0.0002509739483487227,0.28437855479858143,1.2846275027984353e-09,2.0702166621480713e-09,0.5353791575775345
1.64,2200.3791841340753,0.0010703608408789017,0.18123758353198235,9.648298609674977e-07,6.424878853796999e-07,0.00024218097515997676,0.2835827815437422,1.188993849089357e-09,1.958818168373819e-09,0.5338654826426782
1.65,2196.351136625969,0.0010520263944565165,0.18356016217127993,9.009239407091458e-07,5.910320360563664e-07,0.00023258322449141774,0.28279270826391445,1.1025828011530439e-09,1.857106804270274e-09,0.5323610250301913
1.66,2192.3371580589624,0.0010337782253091493,0.18586998292800966,1.0315619068565556e-06,5.438097171692925e-07,0.00022329774602564852,0.2820064944518431,6.168548635145799e-10,1.716286420363167e-08,0.5308648534974696
1.67,2188.3408119286028,0.0010158328391450934,0.18816666874784618,9.221746179888613e-07,5.007155331458563e-07,0.00021443806795184463,0.28122459624518775,1.5892825519752884e-10,1.102802464084046e-10,0.5293770409405096
1.68,2184.359795461778,0.000998184308224941,0.19045050664799143,7.350646903855096e-07,4.613358480382539e-07,0.00020598156281877148,0.28044669014281176,8.818059729716569e-10,1.5854964289885953e-09,0.5278974384703123
1.69,2180.376399039183,0.0009807018707612342,0.19272284882685026,1.972048894752795e-06,4.2517905138888426e-07,0.00019786805912946898,0.2796709387782126,5.757315065819423e-10,7.388533885514452e-09,0.5264252372728349
