0,1,2,3,4,5,6,7,8,9,10,11,12
$phi$,CO2,CO,H2O,H2,OH,O2,N2,NO,C3H8,H,O,N
0.81,1.100879157734314e-08,6.735021954651187e-12,4.106922887873996e-08,5.963813719621696e-23,0.07901429414822254,0.1545554048524299,0.7397300911595917,0.006762055661412371,0.019753583111334145,2.207626499250237e-10,0.00018451305548519099,5.7060056787988655e-09
0.82,1.9530904067700075e-08,1.124841215263433e-11,6.879281911829604e-08,5.678568545311642e-23,0.07901426154868914,0.1545553994730761,0.7397300916731293,0.00676205554608173,0.01975358033390282,3.698938047856684e-10,0.00018451305227417102,9.667981339457556e-09
0.83,6.190356693808809e-07,6.756865665501744e-11,1.476073878638211e-07,1.8528876307880362e-22,0.07901565901341918,0.15455396890365428,0.7397296983960229,0.0067620224536526045,0.019753369493205285,1.5757832113289013e-10,0.00018451219834710562,2.6734942939952223e-09
0.84,3.8288860098772996e-08,9.230294345891195e-14,5.33304327315876e-08,1.05767421544802e-25,0.07901434108159296,0.15455534499435095,0.7397300803781783,0.006762054302689422,0.01975357365206509,2.1611542929631156e-11,0.0001845130197549723,9.303715112246574e-10
0.85,6.530504849014646e-09,3.1997417398284723e-12,3.010604274391662e-08,8.744043317487939e-22,0.07901430429898239,0.15455540981319918,0.7397300932301122,0.006762055779396888,0.01975358461877228,9.883962702296628e-11,0.00018451305844635155,2.462503792416466e-09
0.86,6.334259861681235e-08,1.4041775066341539e-12,8.829281321170301e-08,2.7216932786699428e-24,0.07901433737467842,0.1545553032994892,0.7397300752334091,0.006762053367064903,0.019753565151082546,2.0036549610985945e-11,0.00018451299486666026,9.225566137859758e-10
0.87,7.949820824761574e-11,1.554175874818028e-13,1.7209714745105264e-09,7.306352548569955e-27,0.07901434305992265,0.15455540933080858,0.7397300854147261,0.006762055733123004,0.01975358659309602,1.8913310584806553e-10,0.00018451305815840496,4.8204068280432774e-09
0.88,5.6450347642655717e-08,3.985146852032559e-11,4.719398570234812e-08,9.940574661485404e-23,0.07901439971996849,0.15455529650453842,0.7397300613902865,0.0067620531551480095,0.019753567120410452,3.34498350224665e-10,0.00018451299081064833,5.100154388499153e-09
0.89,4.931423846525543e-09,2.0081884173359343e-10,1.8819839693499226e-06,2.034400623625337e-20,0.07901066990647031,0.1545564719495048,0.7397307666222986,0.006762082092335765,0.019753603371147746,1.391514326795701e-10,0.00018451369245375785,5.110425591922445e-09
0.9,1.2292964576176354e-06,7.349656677003739e-12,1.7200367646164399e-06,2.3962646187574166e-15,0.0790141547337714,0.1545533648959973,0.7397298268433837,0.0067620098274463435,0.01975316947348756,3.018723353421197e-10,0.0001845118382218982,1.2745245062366379e-08
0.91,2.3611166489359357e-07,1.4552291182031107e-13,2.870170665722423e-07,3.782918315487025e-22,0.07901439406291139,0.15455499094535244,0.7397300152820551,0.006762046260042633,0.019753506009194143,3.8697379795461776e-10,0.00018451280841812057,1.1116175406873972e-08
0.92,8.000640272824233e-09,7.273345008839866e-12,2.8858622830178136e-08,2.770426952011583e-23,0.07901431038388951,0.1545554053304561,0.7397300896883311,0.0067620556651450114,0.01975358406234016,1.7987996073094012e-10,0.00018451305577053237,4.767651401817843e-09
0.93,1.2875635734587923e-06,2.263353938921978e-11,1.90337405283966e-06,1.1933686328263756e-15,0.07901394532393431,0.15455332557311635,0.7397298426460209,0.006762009039456203,0.01975315059702248,6.608754454162374e-10,0.00018451181503970415,2.338427374012538e-08
0.94,0.030969069613594663,8.11452876364056e-05,0.08052086276157262,4.658472813850265e-05,0.0013972420237324834,0.1242509485353292,0.7468838703463069,0.006092231484067667,0.009584776151140055,7.827206329691239e-06,0.00016543784281800164,4.019333776298522e-09
0.95,1.500420917867511e-09,8.228858726867479e-13,6.01800901388368e-09,4.0155728154653185e-26,0.07901433862853015,0.15455540852226374,0.739730089425199,0.006762055733765777,0.01975358617379404,3.56032214727969e-11,0.00018451305767577193,9.03915458062331e-10
0.96,5.187074457803253e-07,9.33112958805182e-12,9.526318344344405e-07,9.854426798142099e-21,0.07901382046927694,0.15455467575426218,0.7397300563182434,0.006762039552534668,0.019753412804741206,3.5312594888871594e-10,0.00018451262027619714,1.0778928350190173e-08
0.97,1.245828467122298e-07,2.4365668073121304e-09,1.520323228095095e-07,4.2457932618991024e-18,0.07901437097378683,0.15455517972391675,0.739729987461252,0.0067620502625852195,0.019753542522190023,3.1279818137048652e-09,0.00018451292110176752,7.395544939309716e-08
0.98,8.813034940606183e-09,8.012997161763697e-12,4.188494133272384e-08,1.4374430834538213e-22,0.07901428680813076,0.15455541067809384,0.7397300923609783,0.006762055794344692,0.019753583886483187,2.5211108274737424e-10,0.0001845130589626204,6.454905865119801e-09
0.99,1.2901695599479673e-06,4.792085616039638e-12,1.6649786411490836e-06,6.858953709216249e-15,0.07901441975039863,0.15455318313795677,0.7397297576447657,0.006762005535041192,0.01975314737254869,4.799079852101061e-10,0.00018451172941390704,1.9196967176441065e-08
1.0,2.335124103981961e-08,3.7179904148807077e-13,3.1058314826354444e-08,3.0264230737336763e-24,0.07901434613326432,0.15455536908421422,0.7397300835435509,0.006762054844142905,0.019753578713185994,9.301415830506564e-12,0.0001845130341345864,2.282779714884863e-10
1.01,1.5544458414599957e-06,2.52675671143872e-11,2.1685581474557797e-06,4.058203982531808e-15,0.07901411628990931,0.1545528202014935,0.7397297503616567,0.006761997562152407,0.019753059005168012,4.988951648692413e-10,0.00018451151393947317,2.1537524984237062e-08
1.02,5.048645951257842e-08,5.055287051735573e-12,9.003472762194964e-08,4.597455657824317e-25,0.0790143004813339,0.15455533576485656,0.7397300825265481,0.006762054110605961,0.0197535696769251,1.2297045682123207e-10,0.00018451301424574323,3.776271739919314e-09
1.03,4.705414634657721e-07,3.0328992474832406e-13,5.675967853484652e-07,4.322099654276531e-20,0.07901444983612443,0.15455457358557745,0.739729941140161,0.006762036791079099,0.01975342590443131,7.55096948515932e-10,0.00018451255536309203,2.129361446860293e-08
1.04,9.856729406956161e-08,3.7947837326735417e-13,3.034758071468989e-07,2.499804273203855e-16,0.07901400337447798,0.15455534075742752,0.739730125750611,0.0067620544173835435,0.01975355479084467,3.10798011471389e-09,0.00018451301722588695,2.740568167424547e-09
1.05,2.2272176910719613e-06,7.492171714038163e-12,3.1223611365709667e-06,6.170488134732754e-15,0.0790139877670576,0.15455170979437563,0.739729624956232,0.006761972697650873,0.01975283097698661,3.193361433258563e-10,0.0001845108501496079,1.3051885268762588e-08
1.06,0.031183428294885317,8.182778918214131e-05,0.08080371507605932,4.681750726296796e-05,0.00139866010544333,0.12388424786596053,0.7468335898007805,0.0060830301017341425,0.009511636918425295,7.846737883165518e-06,0.00016519353484504206,6.267537901679549e-09
1.07,1.1826141533622328e-08,4.228839560706906e-12,2.7095421091896944e-08,3.9598897470958134e-23,0.07901432389441813,0.1545553950201254,0.7397300879999532,0.006762055431881031,0.01975358271494817,9.601381466526314e-11,0.0001845130496161353,2.8672523837008737e-09
1.08,2.5643708263244537e-06,2.6064643427809923e-10,2.3532609133953996e-06,1.3266087582226273e-19,0.07901636880614707,0.1545504405314551,0.7397291138056248,0.006761942595690414,0.019752704363850883,6.53312615292482e-10,0.00018451009219425045,1.2593390171524414e-09
1.09,0.029787861127224955,7.742321921331186e-05,0.07896235342244734,4.531604384949257e-05,0.0013892458178694305,0.12627174835958033,0.747161038416285,0.00614271272718851,0.009987791813151002,7.719887894000741e-06,0.0001667777456127122,1.1419683748087386e-08
1.1,1.3615743502465187e-07,2.557872873264815e-11,3.057648058149854e-07,4.476342210590775e-22,0.07901409706155295,0.15455524629806397,0.7397300736997187,0.0067620521131022595,0.019753541247506008,1.1309146290107815e-09,0.00018451296084133506,3.354048064060909e-08
1.11,3.257277505329615e-06,1.1891675510056123e-11,4.612809844931269e-06,1.1638979015382022e-14,0.0790137308811601,0.154550025601689,0.7397294277103836,0.006761934952498792,0.019752481949799387,4.559121858029462e-10,0.0001845098448500166,1.850445312853011e-08
1.12,1.3899730972663344e-06,2.5910742644051565e-11,1.9397583010526324e-06,3.610208961041783e-15,0.07901413946999493,0.15455309452495072,0.7397297873137542,0.006762003732143543,0.019753114849985598,4.0936901707609426e-10,0.00018451167731731456,1.826517218241738e-08
1.13,1.8156114650050582e-08,3.650874603162864e-13,1.5585865569449318e-07,1.5857219271019573e-15,0.07901408757620842,0.15455545309513125,0.739730129691333,0.006762056892875582,0.01975358174358402,3.067320950948145e-10,0.00018451308428200962,3.594716591069743e-09
1.14,1.880390411933511e-09,1.7556552452943835e-12,7.308993872470395e-09,8.506157203033034e-25,0.07901433703882413,0.15455540828770206,0.7397300891143648,0.006762055727213839,0.019753586046143388,5.634592797331457e-11,0.0001845130575357585,1.4807303437329997e-09
1.15,1.5830217523051213e-08,5.060050542422633e-12,4.0151268499245215e-08,1.3187457500076883e-24,0.07901430850174007,0.15455539250462794,0.7397300881245519,0.006762055377421928,0.01975358140923894,1.7378905885776312e-10,0.00018451304811459586,4.873969250482519e-09
1.16,0.031190657873417595,8.185084574179302e-05,0.08081325492733608,4.6825371914401396e-05,0.0013987077578928172,0.12387188084891956,0.7468318982311459,0.006082719579581132,0.009509170219169957,7.847396923663379e-06,0.00016518528923561694,1.6587215785534183e-09
1.17,1.091666641984757e-08,1.660190007789245e-13,1.2877698893748773e-07,6.6963001256702345e-19,0.07901412138360733,0.15455545524098974,0.7397301209330546,0.006762056899787227,0.01975358398412709,6.662528150513749e-10,0.0001845130855629066,8.112796632867619e-09
1.18,4.912801333013494e-08,4.623418468743852e-11,2.4709048815854986e-08,8.779257705704487e-23,0.07901442456921155,0.15455530153124677,0.7397300559634284,0.006762053240307303,0.019753569452440833,5.194441229384918e-10,0.00018451299381116884,7.846813679311972e-09
1.19,5.95450414863574e-07,1.7289428676608882e-12,7.688076106313403e-07,8.912280410669749e-22,0.0790143796636795,0.15455438181740017,0.7397299363097105,0.006762032573911173,0.019753383917321062,1.9895896808775425e-10,0.00018451244481940596,8.8144448298944e-09
1.2,3.8649289440071826e-08,1.0469125196477944e-11,7.880162345279539e-08,5.412861186159274e-23,0.07901429155432492,0.15455535818718794,0.739730082858414,0.006762054602629905,0.01975357369689542,2.690441097204056e-10,0.00018451302762998177,8.342491621024604e-09
1.21,2.019542568157513e-06,2.3874886215942634e-11,2.8179515096565023e-06,5.987965155608619e-15,0.07901404630884103,0.1545520460601052,0.739729649873582,0.006761980167731819,0.019752901146680834,6.406224477896493e-10,0.00018451105259825623,2.7231879827662064e-08
1.22,2.0666771256006048e-06,9.198050346768569e-12,2.9296671352571914e-06,5.879734276810906e-15,0.07901394973604581,0.15455199451964108,0.7397296646097828,0.006761979107566692,0.019752885701254014,4.799819138295468e-10,0.00018451102042441397,1.8471838599661934e-08
1.23,1.292392691840894e-08,1.1508120413952596e-11,5.31960971722536e-08,2.1731913351477323e-22,0.07901427515548315,0.15455540691917546,0.7397300921282767,0.006762055711051641,0.019753582529041507,3.102286988746408e-10,0.00018451305671886357,8.058491856389106e-09
1.24,7.688663822847571e-09,4.640164327582318e-12,2.6158066612522108e-08,8.073741399394181e-23,0.07901431496181839,0.15455540463614406,0.739730090036253,0.006762055651546582,0.019753584159617515,1.3373444549666042e-10,0.00018451305535608663,3.5141590952772192e-09
1.25,3.9245565964465645e-08,1.2982157160966678e-11,9.009359402525132e-08,3.519455840895208e-23,0.07901427084361896,0.15455536308529222,0.7397300852579203,0.006762054720747244,0.019753573581977924,3.3129715667906133e-10,0.00018451303055373638,9.796450262506575e-09
1.26,2.1807779702138444e-08,6.343902522620015e-13,4.2833618660256547e-08,1.7075562286786462e-24,0.07901431879087316,0.15455537938908076,0.7397300857520664,0.006762055079664708,0.019753579337468515,1.2541996960111114e-10,0.00018451304028572167,3.843107835947432e-09
1.27,1.2535872348478678e-08,7.32192421428007e-12,4.4267705853695674e-08,6.097753851149222e-23,0.07901429179519362,0.1545554028900429,0.739730090807803,0.006762055616875633,0.019753582598597313,2.365610382578068e-10,0.0001845130543138117,6.189712524322038e-09
1.28,4.565429451253725e-07,2.0873196877017515e-11,1.6765659739897623e-06,3.509273764330995e-14,0.07901223846963527,0.15455524247144997,0.739730354835222,0.006762053314372388,0.019753441779971462,1.7734957958911323e-09,0.00018451295855806835,2.1267467668791564e-08
1.29,2.27615389947843e-06,3.069152605569598e-11,3.361509314798614e-06,4.0497090551196105e-15,0.07901364497268616,0.15455172544318646,0.7397296693821485,0.0067619732430429765,0.019752815962273594,5.961343864331504e-10,0.0001845108595041447,2.1847113913249983e-08
1.3,1.4507975222979005e-06,2.6897707537475602e-11,2.022613869040382e-06,4.1816700634013544e-15,0.07901413433986537,0.15455299205368778,0.7397297728386149,0.006762001424325313,0.01975309417804547,4.422495899915772e-10,0.0001845116163310907,1.966858702896781e-08
1.31,8.019414850977391e-09,6.608033482007525e-12,2.238143120814016e-08,1.7709036013826356e-22,0.07901432326546705,0.15455540167696283,0.739730088750448,0.006762055580935103,0.019753584008698363,1.105555345761143e-10,0.00018451305358970543,3.1458897035242432e-09
1.32,1.94824548707014e-08,2.0019970279049626e-12,3.464950628210153e-08,4.116341085169706e-23,0.0790143289960846,0.1545553805781676,0.7397300864973091,0.006762055109083193,0.019753580101126867,4.723784635604408e-11,0.00018451304099550606,1.496032294670263e-09
1.33,2.476255146236168e-07,8.835209965097357e-13,3.1998992604035e-07,1.7741627453901535e-28,0.07901435983306544,0.15455498190315053,0.7397300258135316,0.006762046110373532,0.01975350234759724,8.306398066804496e-11,0.00018451280302018234,3.489873236112836e-09
1.34,6.826623366249869e-08,4.342283323704149e-12,1.0193065587740204e-07,3.6926745802397536e-24,0.07901432321289278,0.15455529880953356,0.7397300744960522,0.006762053265473217,0.019753563520995606,9.208176048702943e-11,0.00018451299218653585,3.4095524978273837e-09
1.35,1.172230849043045e-06,2.4893210497761865e-11,1.6397521828567566e-06,2.4488802922206786e-15,0.07901416446607856,0.1545534594164421,0.739729837819795,0.00676201194534254,0.019753188816973813,3.204150363881922e-10,0.00018451189467822237,1.331234750227015e-08
1.36,9.303469955812452e-08,6.031743929818888e-11,6.774668878597615e-08,1.8107600337136886e-23,0.0790144541765008,0.1545552181502731,0.7397300429075738,0.006762051356605889,0.019753554401032568,3.143199093238956e-10,0.0001845129440397677,4.907948341552275e-09
1.37,0.03131881022830872,8.225996743044e-05,0.08098235917692977,4.69649324940685e-05,0.0013995505054520134,0.1236526557698684,0.7468018426978473,0.006077212390856849,0.009465444255986168,7.859082601699622e-06,0.00016503905429460756,1.9379300280503904e-09
1.38,3.4982549418230847e-06,4.504481497292505e-12,4.9094226606826226e-06,1.3442328159182921e-14,0.07901377350517544,0.15454960250283634,0.7397293714475315,0.006761925439542613,0.019752399887479833,2.371801599151016e-10,0.00018450959179795463,9.706335811390681e-09
1.39,9.01793566342636e-11,5.388990955609271e-13,5.473680195105818e-07,3.210061642323327e-21,0.07901327106939496,0.15455572071447365,0.7397302697588316,0.006762063387465974,0.01975359180369834,1.7722318051854265e-09,0.00018451324402902342,2.0791136762636574e-08
1.4,6.729155242697379e-08,9.564971493146555e-15,1.2776377060430424e-07,8.117767825690083e-21,0.07901426980540781,0.15455531616297177,0.7397300853029762,0.006762053694488472,0.01975356412824283,3.462702997504021e-10,0.00018451300254507017,2.5017649669069246e-09
1.41,2.2648640594602734e-08,5.019229093197399e-13,2.9154871265254767e-08,1.930714168858625e-24,0.07901434802337581,0.154555369708355,0.7397300830954856,0.006762054855748564,0.019753578939435613,2.119424478225623e-11,0.00018451303450714576,5.178839871625637e-10
1.42,2.8852123787557555e-06,1.4918673004168753e-11,4.047889159763696e-06,1.106453122908306e-14,0.07901387574260837,0.15455061873106762,0.7397294890617199,0.006761948208314593,0.01975260775461516,4.0670021247156217e-10,0.00018451019905820948,1.677944771442784e-08
1.43,9.47049242198439e-09,1.1151948167453605e-13,1.0655313220463325e-07,1.840666953230605e-21,0.07901416186815971,0.15455544631917117,0.7397301186315813,0.006762056694095884,0.019753584331885204,2.3553247073041093e-10,0.00018451308023733427,2.815600717309064e-09
1.44,4.5971291869425096e-08,3.6204654097859835e-11,2.950779635148794e-08,3.10902651572333e-23,0.07901440750184949,0.15455531230700378,0.7397300643900171,0.006762053514550699,0.019753570670029624,1.9266235002190737e-10,0.00018451300024338572,2.908350804831765e-09
1.45,7.397886301159933e-08,9.329428806819921e-11,1.2904076732662743e-06,3.0616897156293165e-18,0.07901200651080408,0.15455596362935142,0.739730492426998,0.006762069719165045,0.01975357307610052,1.2668809611042253e-09,0.00018451338902742358,1.5501841752576046e-08
1.46,1.524267221715628e-08,9.304057855425142e-14,1.9706044698703008e-08,8.729149746305307e-25,0.07901434740356097,0.1545553825464376,0.7397300850862804,0.006762055145691454,0.019753581462867254,6.8796843194247495e-12,0.00018451304217039703,3.5730241376110735e-10
1.47,6.913545673112463e-08,5.799393996145206e-14,8.418140065614899e-08,8.255046317417684e-30,0.0790143601499431,0.1545552864867771,0.7397300666040586,0.006762052959831358,0.019753563030855008,1.527345501318349e-10,0.0001845129848308904,4.314053897556095e-09
1.48,6.013328019690325e-08,2.1065520959641988e-11,4.3708184246187673e-08,1.478112843541791e-27,0.07901441571582388,0.1545552849401002,0.7397300511624815,0.0067620528554188765,0.019753565720109473,3.6562843640684424e-10,0.00018451298390765447,1.239400005682757e-08
1.49,1.7490678154717543e-06,5.33829701089477e-12,2.4474504772612433e-06,4.210078452994316e-15,0.07901407343460755,0.15455250093857112,0.7397297180926765,0.006761990430454471,0.01975299310843361,3.9077843509432493e-10,0.00018451132271264905,1.5758130403147584e-08
1.5,1.1140173810294564e-08,9.362326230922358e-12,3.705931184359016e-08,1.1345569832345408e-22,0.07901430241448726,0.15455540226435743,0.739730090149315,0.0067620556001785435,0.01975358303080509,1.8825400232266322e-10,0.0001845130539403302,5.089814291374382e-09
1.51,2.4105952070203284e-07,9.857545439844085e-13,3.1107074665107177e-07,2.3329166337108455e-25,0.07901436032627467,0.1545549929782805,0.7397300273311443,0.00676204635958763,0.01975350457863926,8.88148837101938e-11,0.00018451280963109848,3.396374643161473e-09
1.52,4.668244127265404e-08,2.9164999563682364e-13,6.497042033771996e-08,3.748580017114929e-23,0.07901434000382351,0.15455533097962515,0.7397300786719536,0.006762053988307149,0.019753570804007265,2.296576358935048e-12,0.0001845130113893642,8.854440908970872e-10
1.53,2.840384198841552e-07,4.065476564509539e-12,2.8465706231939767e-06,2.4807076946516657e-13,0.07900950045220152,0.15455633686329007,0.7397309201009336,0.006762079838651225,0.019753514433210603,3.0884348802265383e-10,0.0001845136118228187,3.777690025356314e-09
1.54,1.8345032469209855e-07,8.053112063563626e-13,2.3714737129528937e-07,1.1296743162707577e-24,0.0790143562413288,0.15455509259790715,0.7397300422790325,0.006762048607170832,0.019753524197735104,5.938908655752153e-11,0.00018451286909560658,2.5498395932667335e-09
1.55,0.030330245833221057,7.91242327096119e-05,0.07967795787692095,4.589567650915104e-05,0.0013929551542339546,0.1253438078131882,0.747033660636155,0.0061195787449435995,0.009802737666988363,7.768670673422762e-06,0.00016616381116036301,1.0388329639865442e-07
1.56,1.750735762094101e-06,2.0209959979437237e-11,2.4462248787004376e-06,4.740714203394385e-15,0.0790140798529318,0.15455249574680754,0.7397297117697711,0.006761990287983156,0.019752992448243988,5.14165937914933e-10,0.00018451132021790942,2.107902324431256e-08
1.57,2.1968158798894638e-06,1.2441573961963733e-11,3.073904319510602e-06,6.773709905053378e-15,0.07901400357257779,0.15455175637636165,0.73972962169694,0.006761973701792683,0.019752841146614207,5.185120201846171e-10,0.0001845108788118099,2.1375742209525682e-08
1.58,2.1272558983368645e-07,1.4157584090868447e-10,1.6491638680963346e-09,2.1371018386130227e-22,0.07901489166649943,0.1545548839838445,0.739729910734475,0.006762043442324669,0.01975351119742829,1.2935480834016164e-09,0.00018451274457062264,3.042097999402544e-08
1.59,2.095368141195035e-06,1.4824363659990213e-11,3.036091248356788e-06,4.522122334338666e-15,0.07901381449261885,0.15455198392751995,0.7397296720532641,0.006761978909873839,0.019752876494758344,8.357702732282202e-10,0.00018451101504829477,3.0796927776634326e-08
1.6,1.9538789340087156e-06,8.347064242691828e-12,2.736529024044484e-06,5.01123223819678e-15,0.07901403675342657,0.15455216201381938,0.7397296778083825,0.006761982832006615,0.019752923655669736,3.6031827005891764e-10,0.0001845111202902777,1.5039776563028295e-08
1.61,4.6045388071028346e-07,1.969403375522054e-12,5.949323759259335e-07,2.963899421854608e-22,0.07901437138445822,0.15455461497436906,0.7397299720043174,0.006762037837560506,0.01975342989455952,1.524285377272788e-10,0.00018451258399463454,5.7800861200853e-09
1.62,3.828259965715511e-08,5.316189846495116e-12,3.912356817308626e-08,9.437655286316121e-21,0.07901436898219083,0.15455533693005208,0.7397300759056794,0.006762054105834077,0.019753573520219083,3.2125896661924106e-12,0.00018451301494126692,1.2638657609951642e-10
1.63,1.6902699662630863e-08,1.5453169701165804e-11,6.487157500556573e-08,7.7321673647542e-23,0.07901426253575124,0.15455540375661814,0.7397300930729986,0.0067620556461860425,0.019753581232737332,3.2465936718776415e-10,0.00018451305483108382,8.586490223966533e-09
1.64,0.030249891480828944,7.887136319010155e-05,0.07957193861091597,4.580949087038668e-05,0.001392410199424532,0.12548128355797095,0.7470525697794633,0.006123011262233485,0.00983015420646159,7.761798924172208e-06,0.00016625490932658485,4.334038985545393e-08
1.65,1.7447304764577737e-09,1.0462376531448062e-12,6.14118678254779e-09,1.036381872822015e-23,0.07901433902727319,0.15455540799487827,0.7397300893642091,0.00676205572195002,0.01975358608947616,3.136477928405251e-11,0.0001845130573609674,8.265239791249708e-10
1.66,4.085091433419885e-08,5.663455951920729e-13,5.2667152253513646e-08,7.104242820092589e-24,0.07901434903212756,0.15455533832910104,0.7397300785947715,0.006762054148730266,0.019753572744058968,1.5726329895709464e-11,0.0001845130157763807,6.010749387593513e-10
1.67,1.6890253561442257e-06,3.2288496380762775e-11,2.361729294083455e-06,5.40880861577121e-15,0.079014085945868,0.15455259942219707,0.7397297261756658,0.0067619926218390695,0.019753013411101195,4.705162039787099e-10,0.00018451138192525628,1.9783942999744704e-08
1.68,2.1451723488961053e-06,3.464485077980997e-11,3.1612950393153275e-06,4.4005600928525406e-15,0.07901369851153259,0.1545519333949459,0.739729689358392,0.006761977883512154,0.0197528602231562,6.189797250015844e-10,0.00018451098376368594,2.2523680374268738e-08
