0,1,2,3,4,5,6,7,8,9
$phi$,CO2,CO,H2O,H2,OH,O2,N2,H,O
0.6,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.61,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.62,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.63,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.64,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.65,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.66,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.67,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.68,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.69,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.7,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.71,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.72,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.73,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.74,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.75,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.76,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
0.77,0.05496471340213956,6.063540613567645e-07,0.10992353950596963,3.4401286325660272e-06,7.197153672152046e-06,0.000721974804624357,0.689247660434935,1.226018255120967e-07,0.14513074561413986
