0,1,2,3,4,5,6,7,8,9,10
$phi$,$T_ad$,H,H2,O,O2,OH,H2O,HO2,H2O2,N2
0.5,1642.043390540445,2.5802523584090415e-07,9.264533716945876e-06,2.6842647605660246e-06,0.094782235382231,0.0008877234427625785,0.18954850121287237,1.3325857164363836e-07,9.162381182799367e-08,0.7147691082560372
0.51,1665.9435161874153,2.4499496646129715e-07,1.717735331221951e-05,3.963888321501271e-06,0.09289880692401517,0.00018545199741035816,0.1933552945910033,8.689790917411156e-07,2.7984904033207133e-06,0.7135353927814758
0.52,1680.9160298659826,4.920869595506221e-08,1.897960661988003e-07,2.0469710963465053e-06,0.09044543971233782,0.001575739393249109,0.19603268630934528,1.219961526450562e-07,5.340713090503056e-08,0.7119436732059257
0.53,1706.848839232853,1.1428753288991589e-07,4.723414688584094e-06,4.4699798551454236e-06,0.08872758717333468,0.00031741150754102714,0.20012516377068068,8.35390550387872e-07,9.927249050880936e-08,0.710819595203326
0.54,1724.2768426032105,2.7297340411293284e-08,2.9370564690860344e-07,4.008387250269005e-06,0.08647685151983159,0.001038407189516603,0.2031273452229298,3.115694051124913e-07,6.439651489500657e-08,0.7093526907115644
0.55,1747.5405094818823,1.898906367519211e-07,7.1935815969738895e-06,6.569857922066767e-06,0.08462711244614854,0.0003207824054727609,0.20689554826671913,1.321587227357938e-06,1.6061673248045117e-07,0.708141121347544
0.56,1765.4932837982835,3.811007302206672e-07,1.7943585678670543e-06,6.445384444796962e-06,0.08243781108856489,0.0008440255680930177,0.20996602322315897,6.102553805652659e-07,1.7142488291807222e-05,0.7067257665327678
0.57,1785.190615727538,2.362938563149916e-09,3.4521769037153533e-07,9.168779545949428e-06,0.08039494383881515,0.0009118109659447932,0.21330090980540245,6.90251137406128e-07,4.9759356220075045e-08,0.705382079019169
0.58,1806.1139229344076,6.245057476473426e-07,1.9911203768936162e-05,1.130833397269287e-05,0.07846022838654385,0.0006142216875174772,0.21678619835812632,1.2942688314251148e-06,6.81789113354105e-08,0.7041061450765803
0.59,1825.8389074277336,5.840407849274938e-07,1.527744178893539e-05,1.2237865374185718e-05,0.07644437318468487,0.0006063310888328736,0.22012609931991567,1.6034691257843994e-06,1.6944005875412234e-07,0.7027933241494341
0.6,1843.8728463676955,5.041038234017333e-07,5.79900166272392e-06,1.5426091668994685e-05,0.07433250306894623,0.0009726889916051699,0.223250951590655,1.1918684726269587e-06,3.4615442085671793e-07,0.7014205891287449
0.61,1864.3388582103948,9.39130080851241e-07,2.1465143978428225e-05,1.8289762927821434e-05,0.07241646690664104,0.0006793565904600394,0.22670152761976667,2.0849856232707274e-06,2.434614632284493e-07,0.7001596263990586
0.62,1883.0506129713383,1.2708458873904183e-06,3.139435377885142e-05,2.0423942714486895e-05,0.07039949009130138,0.0007834105177605994,0.22992544947480392,2.153593369248995e-06,2.7994368211185416e-07,0.6988361272367022
0.63,1901.5803388123982,1.743622245604655e-06,4.3175606522031715e-05,2.490668096850259e-05,0.06838891397088635,0.000890237673553755,0.23313294952200608,2.242781199462483e-06,3.1475790968408057e-07,0.6975155153847086
0.64,1919.3787944082928,1.3643353812571426e-06,2.21371754428402e-05,2.8237586825596157e-05,0.06631829324969776,0.0011951881793362002,0.23625466177560658,1.951652310730202e-06,5.766697898095299e-07,0.6961775893756091
0.65,1937.3928153552213,1.8280732139517047e-06,2.56443127452253e-05,3.2079452787696065e-05,0.06430002203031115,0.0013739438183098759,0.23940634013603876,1.980786891582836e-06,7.530416126418737e-07,0.6948574083480891
0.66,1956.995505530732,2.9866216671146496e-06,6.290837513758372e-05,3.7047036419494244e-05,0.0624307600912151,0.0010759955821149233,0.24277464654378517,2.9916961526250545e-06,3.583200990542015e-07,0.693612305733409
0.67,1974.950577555719,3.7031418182906187e-06,7.472209784275765e-05,4.214723824586014e-05,0.06044845286643505,0.0011868163374172413,0.24593064741078385,3.1371257895458037e-06,3.760606425004526e-07,0.6923099977210249
0.68,1992.7149410504303,4.582351608871224e-06,8.864134886729769e-05,4.78522469713588e-05,0.05847165924312752,0.0013071853155615307,0.249066608794585,3.274998814038956e-06,3.9273490645017573e-07,0.6910098029655579
0.69,2010.3672087256834,5.601509034227601e-06,0.0001042651181607979,5.382834858301983e-05,0.056504972048839155,0.0014194475273164647,0.2521929887802806,3.4507127133150727e-06,4.151297523207767e-07,0.6897150308253202
0.7,2027.8977277109889,6.786869633614476e-06,0.00012189776898229489,6.013174970794464e-05,0.05454791234288258,0.001525728585557472,0.25530830031829693,3.6548046534522673e-06,4.4188294858347e-07,0.6884251456773371
0.71,2045.251579583619,8.209884419960125e-06,0.0001423820383104862,6.704753459156332e-05,0.052597558841472936,0.0016380733850897258,0.25840478721361915,3.8542696494327525e-06,4.681644578102837e-07,0.6871376186683888
0.72,2062.4266897189905,9.915355070532075e-06,0.00016616134720052537,7.461468408481812e-05,0.05065405835080964,0.0017566120404588002,0.2614818714671346,4.047378391540976e-06,4.937573566469748e-07,0.685852225619493
0.73,2079.4206205393198,1.1955909354799611e-05,0.00019374618065162792,8.287060434019406e-05,0.04871760237473004,0.001881444874263267,0.26453890658282675,4.232394605119045e-06,5.18444596761352e-07,0.6845687226346314
0.74,2096.2305305287537,1.4393254779003343e-05,0.0002257241857938083,9.185067979007041e-05,0.04678843441078302,0.002012635724050614,0.2675751685605257,4.407581998220513e-06,5.420912575703848e-07,0.6832868435110221
0.75,2112.8366083324727,1.7098651786483914e-05,0.00026058158428665185,0.00010070379534187657,0.04486380264450874,0.0021595590405720797,0.2705872916314313,4.550436030394724e-06,5.636171478960591e-07,0.6820058485988946
0.76,2129.247960706256,2.02141371947702e-05,0.00029989953033006763,0.00010989705494578197,0.042945615190507276,0.0023169205043471544,0.2735763304661756,4.6728174411151885e-06,5.835664688163071e-07,0.6807258667325895
0.77,2145.466185397635,2.386323849223753e-05,0.0003449550944917302,0.00011966708873701655,0.041035044000720236,0.0024821562685385643,0.2765421825797656,4.779188245223789e-06,6.01369199283186e-07,0.6794467511718101
0.78,2161.487571296329,2.813111111518449e-05,0.00039657696382374964,0.0001300072874411254,0.03913252269403796,0.0026551887262034,0.27948389895253256,4.868223034891102e-06,6.179326823269366e-07,0.6781681881091287
0.79,2177.3079477840224,3.311537487611887e-05,0.00045571836018158907,0.00014090179498775051,0.03723858019997823,0.0028358502961669642,0.2824004284444861,4.938831884750216e-06,6.316597142080841e-07,0.6768898350377244
0.8,2192.9226241814276,3.892784495558814e-05,0.0005234781351435004,0.00015232274983706176,0.03535385513876993,0.003023867700468104,0.2852905971830278,4.98981967239155e-06,6.432675686485777e-07,0.6756113181605569
0.81,2208.458419318092,4.544491162226135e-05,0.0005987092328429177,0.00016359054818784697,0.033485436259113224,0.0031907796292954898,0.2881721761013131,5.070476926289486e-06,6.603949608849468e-07,0.674338132445738
0.82,2223.9081625189697,5.274805630632253e-05,0.0006824087989004319,0.00017465963888684558,0.03163370190622912,0.0033370064515886194,0.2910438053101581,5.173031843445684e-06,6.819249473504024e-07,0.6730698148811397
0.83,2239.160074905867,6.116345130531058e-05,0.0007779140495407589,0.00018597313453209125,0.029794439968644115,0.0034845655375414742,0.29388879861828376,5.253528528392424e-06,7.011669835940634e-07,0.6718011905446405
0.84,2254.2071751710423,7.085171902100261e-05,0.0008870074171565886,0.0001974439763910729,0.027968803850394405,0.0036326715141387416,0.2967054514416687,5.309845034106932e-06,7.178919950588852e-07,0.6705317423442002
0.85,2269.0411075515476,8.199562674044363e-05,0.0010117848532669766,0.00020896430663213604,0.02615815883924576,0.0037803909577319786,0.29949176114692944,5.340068594836346e-06,7.317625170259159e-07,0.6692608724383414
0.86,2283.651826227813,9.480284946828021e-05,0.0011547260192704442,0.00022040236194362876,0.024364126517389426,0.0039266149495845466,0.3022453581227984,5.342309662519655e-06,7.429727513727947e-07,0.6679878838971314
0.87,2298.027168709045,0.00010950917800509828,0.0013187830133900569,0.00023159904827699203,0.02258864030918306,0.004070030704763014,0.3049634176154051,5.314727700755267e-06,7.49945015093728e-07,0.666711955458261
0.88,2312.1443902118754,0.00012534862429578467,0.0014989093949782856,0.00024081557842007563,0.02082525412163444,0.004229168970817311,0.3076418696238291,5.228302168207057e-06,7.516174447079411e-07,0.665432653766412
0.89,2326.003715986203,0.0001432051431685404,0.0017044378496444217,0.0002490287095522753,0.019082744991871563,0.004386446615187676,0.3102792274914774,5.105806381247859e-06,7.489694446539732e-07,0.6641490544232722
0.9,2339.587518528821,0.00016352197617969456,0.001941485594483508,0.00025624027761849647,0.01736565642156417,0.004536348882604557,0.3128712102150283,4.9510982142601115e-06,7.422683553174547e-07,0.6628598432659517
0.91,2352.8706892286327,0.00018663708321419695,0.002216126250227646,0.000262175389389471,0.015677965614931372,0.00467603169664718,0.315412139190427,4.763475688372049e-06,7.311120968357738e-07,0.661563430187378
0.92,2365.82073074487,0.00021293511120052655,0.0025360003344126244,0.0002665210805114372,0.01402461050819226,0.004802093886641883,0.31789478156494655,4.5428215539702065e-06,7.153247564366733e-07,0.6602577993677843
0.93,2378.3950309231686,0.00024285213519431828,0.0029108331938831607,0.00026892612971339395,0.01241177956140033,0.004910471575211146,0.3203097965013363,4.289386296225258e-06,6.946384095694823e-07,0.6589403568785557
0.94,2390.5371161931253,0.0002768753678026924,0.0033531138611488935,0.000269004879845757,0.010847274759711114,0.004996352017228065,0.32264498100022443,4.0041534715683684e-06,6.689208651089213e-07,0.6576077250397024
0.95,2402.2179236508673,0.0003152180147187177,0.003876097767957529,0.0002661626368092682,0.00934119055977905,0.005047612811640759,0.324891677244105,3.6949631158763864e-06,6.392837472045528e-07,0.6562577067181264
0.96,2413.4935124795006,0.0003572361613641946,0.004489589605921236,0.0002594504567834969,0.00790547216066986,0.005037907828145029,0.32705422081722774,3.3799714209951594e-06,6.091000024525152e-07,0.654892133898465
0.97,2424.031376761289,0.0004047213580034445,0.005231995598217099,0.00024936966858458347,0.0065540189634885615,0.004989273001977162,0.32907319701960047,3.0349891448638247e-06,5.724751931339912e-07,0.6534938169257908
0.98,2433.646900726986,0.0004581048654062036,0.006137834010177856,0.0002357302350876105,0.005305977442369456,0.004895767798443601,0.33091094243556907,2.6687546384758976e-06,5.301553204400519e-07,0.6520524443029874
0.99,2442.108144840632,0.0005175186042340546,0.007248724243773897,0.00021861251256733436,0.004183576398606902,0.004752894321392022,0.33252062349744343,2.2912578873243584e-06,4.824949255950991e-07,0.6505552766691695
1.0,2449.1521200646366,0.0005825063569365461,0.008609459762318956,0.00019853060443091443,0.0032094932763797454,0.0045597742661965925,0.3338497023049201,1.9183062414406803e-06,4.311910988228356e-07,0.6489881839314768
1.01,2454.5353926930807,0.000651719091147876,0.01025817309837224,0.00017653342628862583,0.002401187409071453,0.004321693981992955,0.33485018350929413,1.5679852981473345e-06,3.786406968252535e-07,0.6473385628578379
1.02,2458.1168782334157,0.0007228443290115339,0.012211934561106566,0.00015409142978462236,0.0017634172962519826,0.004051221822733422,0.3354950080336556,1.2570506948549365e-06,3.277079927445588e-07,0.6455998977687686
1.03,2459.928106392956,0.0007930239563107275,0.01445635313149292,0.00013270683374239857,0.0012838291505734617,0.0037658299264777782,0.33579158671581943,9.959654601735324e-07,2.8099251990998307e-07,0.6437753933276033
1.04,2460.1703773875606,0.0008596261223897067,0.01694888454316701,0.00011346661354018541,0.0009362147191757366,0.00348266004858439,0.3357806857854363,7.864432740318824e-07,2.400670092578226e-07,0.6418774356574235
1.05,2459.1380752566783,0.0009208496740519215,0.019633961812588106,9.685059355081139e-05,0.0006893632386240318,0.0032141107819423725,0.33552093580115333,6.231841841043296e-07,2.0537311963460336e-07,0.6399230995407857
1.06,2457.1306693581073,0.0009758380830294032,0.022458226719434447,8.284753022111505e-05,0.0005149396502273203,0.0029667189465297345,0.3350714790413301,4.977258282126488e-07,1.764772324694127e-07,0.6379292758261672
1.07,2454.401578615011,0.0010244487477327044,0.02537832982712189,7.118124052191205e-05,0.0003909302083644462,0.0027424914934212766,0.33448208095745474,4.015176703244017e-07,1.5378994877057324e-07,0.635909982217764
1.08,2451.1452490087318,0.001066960002726324,0.028362086748321174,6.148910312801979e-05,0.00030163970319929976,0.002540787655789406,0.33379078172747945,3.273417209437304e-07,1.3275309047268942e-07,0.6338757949645449
1.09,2447.5038737788914,0.0011038374330259073,0.031386639382450295,5.341945684238105e-05,0.00023633705623874384,0.0023597419897223868,0.333025312775092,2.6962557621057065e-07,1.1628283340609781e-07,0.6318343259982186
1.1,2443.579620252961,0.001135611256199731,0.034435983305450245,4.6667694605623845e-05,0.00018778789158666037,0.0021970994712445673,0.33220557257232824,2.242347403364266e-07,1.0247412841930792e-07,0.6297909510997162
1.11,2439.445784563011,0.0011628038086408542,0.03749891534963284,4.0983648696875815e-05,0.00015111158655631217,0.0020506267041367175,0.3313458249218534,1.884219946809689e-07,9.062702268272242e-08,0.6277494549314656
1.12,2435.155350977578,0.001185900898685777,0.040567523777897616,3.616780058891253e-05,0.00012298488248669036,0.001918285626391523,0.33045638286047163,1.5909020127409977e-07,8.089132057082077e-08,0.6257125141719561
1.13,2430.747105576723,0.001205341047923276,0.04363614873404883,3.206033418917504e-05,0.00010111333573540953,0.0017982870758545312,0.32954480285051907,1.3551220805169113e-07,7.239017669474976e-08,0.623682038719345
1.14,2426.249822774356,0.0012215149263099493,0.046700686318731394,2.8535826539628143e-05,8.388937524359497e-05,0.0016890890900993713,0.3286167009774676,1.1615388350680542e-07,6.504347967920347e-08,0.6216594022882453
1.15,2421.6851781658365,0.0012347683202387101,0.04975811829054815,2.5493504639801366e-05,7.016867595371516e-05,0.00158937370846909,0.3276763167863388,1.0015246545404504e-07,5.8663649749579423e-08,0.6196456018976966
1.16,2417.0697206687005,0.00124540668177323,0.05280619737083877,2.285325989210079e-05,5.912421165421205e-05,0.0014980170010918772,0.32672689675675826,8.6801093537473e-08,5.309046948009557e-08,0.6176413648264285
1.17,2412.4162600489963,0.0012537000034859517,0.05584323115699188,2.0550467623401682e-05,5.014953162133324e-05,0.0014140597180035863,0.32577096194826016,7.559051017811586e-08,4.819316144076155e-08,0.615647223390342
1.18,2407.734835558764,0.0012598873541967376,0.05886793316623044,1.853272317429746e-05,4.279382544278951e-05,0.0013366809188041031,0.32481049525681194,6.611217240644187e-08,4.3869326907155814e-08,0.6136635667738403
1.19,2403.0334060021414,0.0012641809400099006,0.06187931828863037,1.675722543990225e-05,3.671768012142716e-05,0.001265175383106575,0.32384707465936147,5.8050108898386644e-08,4.0034670893675486e-08,0.6116906777385506
1.2,2398.334601093452,0.0012660336227643,0.06487614003518202,1.5168796625769907e-05,3.1620071316046187e-05,0.0011972675846725958,0.3228841514699553,5.116296628438264e-08,3.664754047698516e-08,0.6097295306089772
1.21,2393.654326808656,0.001265006330647244,0.0678576330813919,1.3728784005123458e-05,2.728834725526969e-05,0.0011313972882114717,0.3219240945147182,4.525462634220574e-08,3.3666592217930905e-08,0.6077807727325522
1.22,2388.966567998444,0.0012625800522021258,0.07082429731344013,1.2450914521911934e-05,2.364870498102505e-05,0.0010702324233080704,0.3209636570333632,4.014695092477112e-08,3.0976711314504456e-08,0.6058430624345214
1.23,2384.2616420614686,0.0012586811032592193,0.07377700978511385,1.25565609438537e-05,2.0570060444175572e-05,0.001013230200451708,0.3200020204295783,3.576386419483093e-08,7.573828246031633e-08,0.6039158203580622
1.24,2379.582924840568,0.0012540934859087151,0.07671169686122627,1.0298719897762894e-05,1.7963286759459193e-05,0.0009603181962573387,0.3190445277104624,3.1855139108878e-08,2.6386099571638456e-08,0.6020010434982493
1.25,2374.892763373283,0.0012482797906953292,0.07963191157487048,9.39059049957234e-06,1.573638408820045e-05,0.0009108406948051275,0.31808699276281877,2.8480044539104117e-08,2.4399983297939427e-08,0.6000967953221947
1.26,2370.206776588131,0.0012415635092123585,0.08253622558901558,8.576092678072914e-06,1.3828585600301732e-05,0.0008645986871666988,0.3171314327971494,2.5519399551787632e-08,2.260029078415495e-08,0.5982037266194872
1.27,2365.5268269832454,0.0012340399214203091,0.08542451589227787,7.843926050183049e-06,1.2187569270887332e-05,0.0008213215634655856,0.3161782259734461,2.2914251915828377e-08,2.0960508673700413e-08,0.5963218212793087
1.28,2360.8544993661644,0.0012257952888155592,0.08829669713429968,7.184392539494286e-06,1.0770709699389988e-05,0.0007807673417624079,0.31522769421966756,2.0615290368551106e-08,1.94640045204532e-08,0.594451050833921
1.29,2356.191148164224,0.0012169078269981238,0.09115271500938454,6.589100564705234e-06,9.543073540275765e-06,0.0007427189654675374,0.31428011251882515,1.8581226185075037e-08,1.809575444202609e-08,0.592591376828239
1.3,2351.5379344134412,0.0012074485482502354,0.09399254104063355,6.050818418096403e-06,8.475871202179435e-06,0.0007069811538376259,0.31333571628838797,1.67763885329508e-08,1.684105425346405e-08,0.5907427526618276
1.31,2346.895857387262,0.0011974820084549832,0.09681616823697281,5.563202282428108e-06,7.5452520688114395e-06,0.0006733777317074861,0.3123947075533583,1.5171723727494046e-08,1.568982196753736e-08,0.5889051251536095
1.32,2342.26577832359,0.001187066950082391,0.09962360771598978,5.1207658485320815e-06,6.731359836431003e-06,0.0006417493319023543,0.3114572597987312,1.3741610596765553e-08,1.4631306168044172e-08,0.5870784357046925
1.33,2337.648437109378,0.001176256856910485,0.10241488615050141,4.7191042933186035e-06,6.01758683276697e-06,0.0006119514039825654,0.3105235216737508,1.2453102470254531e-08,1.3658383358961817e-08,0.5852626211122428
1.34,2333.044492199022,0.001165100575211018,0.10519004164285829,4.352728596997905e-06,5.389983443287601e-06,0.0005838526761598369,0.3095936228121801,1.1321628992804221e-08,1.2757886276902058e-08,0.5834576155020351
1.35,2328.4544879303594,0.0011536425289703839,0.1079491253805662,4.019192166334918e-06,4.836781722366271e-06,0.0005573333768504177,0.30866767178186955,1.029703700895166e-08,1.1927951723119166e-08,0.581663348732866
1.36,2323.8789138083316,0.0011419233571029462,0.11069219633193253,3.7147484781388788e-06,4.348018315946585e-06,0.0005322842865038104,0.307745763462716,9.376101569313672e-09,1.1159777712398108e-08,0.5798797492590713
1.37,2319.318188827104,0.0011299801410461596,0.11341932185269077,3.436595370604186e-06,3.915225380292079e-06,0.0005086054401869537,0.3068279783886784,8.549013519553961e-09,1.045025868849426e-08,0.5781067433573747
1.38,2314.7726781954425,0.001117846765629909,0.1161305758647892,3.1820709085674468e-06,3.531181512336268e-06,0.0004862052566094812,0.30591438535062065,7.802141682863498e-09,9.793684062514277e-09,0.5763442559141041
1.39,2310.242697054563,0.0011055541884419369,0.11882603813875008,2.9489185555790918e-06,3.189707769345753e-06,0.00046499962780176843,0.3050050425154134,7.129959757501905e-09,9.181189269870842e-09,0.5745922105921188
1.4,2305.728518195181,0.0010931307014102048,0.12150579332337215,2.7351029624151383e-06,2.885500695408124e-06,0.000444911204908951,0.3040999988466743,6.52162937920545e-09,8.613970762625706e-09,0.5728505301843764
1.41,2301.2303784605233,0.0010806021700280953,0.12416993010704272,2.5386619469068955e-06,2.6139948080842147e-06,0.0004258687939731668,0.3031992953435091,5.958579882104291e-09,8.074772739444301e-09,0.5711191368953394
1.42,2296.755206859921,0.001066516734347132,0.1268194531514874,2.351012202301615e-06,2.3639598391564583e-06,0.00040803660990712575,0.30230295011699465,5.452598544560299e-09,7.579379086067666e-09,0.5693983153832447
1.43,2292.298854726552,0.0010518645284249687,0.1294538593667589,2.176161604782715e-06,2.1381702060930015e-06,0.000391186975045297,0.30141101328127334,4.976957710730097e-09,7.102003619060429e-09,0.5676877494377255
1.44,2287.8588956741646,0.0010372304500663734,0.13207289761167743,2.0157903585397495e-06,1.9364030506672884e-06,0.0003751748254928914,0.3005235126879942,4.546866722954784e-09,6.658289750166613e-09,0.5659872210262034
1.45,2283.43544651393,0.0010226322417172143,0.13467666816412324,1.8685723615631554e-06,1.7558221161643523e-06,0.0003599500494525164,0.29964046350977747,4.157512985004816e-09,6.245531434094932e-09,0.5642966512374074
1.46,2279.0286048044277,0.0010080859471099048,0.1372652731758984,1.733302456429331e-06,1.5939611964087675e-06,0.0003454661537127083,0.29876187650589325,3.804648190248623e-09,5.861275954875371e-09,0.5626159612878089
1.47,2274.638450447596,0.0009936060523198587,0.1398388163872005,1.6089275061776207e-06,1.448671033790797e-06,0.00033167994820830916,0.29788775844507026,3.4844260338521665e-09,5.503166133178919e-09,0.560945072581069
1.48,2270.2587685362187,0.0009791741331176042,0.1423978661882269,2.016237323847234e-06,1.3179637954391772e-06,0.00031855361901936226,0.2970174426254833,2.5016929177361825e-09,3.517110229986889e-09,0.5592836232142304
1.49,2265.908450475258,0.0009648964142934507,0.14494113830751884,1.3889594802384467e-06,1.2005291274404994e-06,0.00030604271390555216,0.29615293922375524,2.9290414681395713e-09,4.857480183646306e-09,0.5576323860653974
1.5,2261.5686940018577,0.0009506889855323157,0.14747012989785468,1.2917438678631008e-06,1.0945941891020944e-06,0.0002941194283646018,0.2952922354124086,2.688996942070838e-09,4.567594734508463e-09,0.5559904326811912
1.51,2257.245807436157,0.000936592801318552,0.1499844849169592,1.202028320799872e-06,9.990042439809414e-07,0.00028274889231109734,0.2944359960362295,2.469945211457102e-09,4.296071346223119e-09,0.5543579695546004
1.52,2252.933241055521,0.0009225859610456603,0.1524847946779697,1.7007698094038388e-06,9.125625528617457e-07,0.00027182839307337653,0.2935835415739375,3.853815770328796e-09,5.8554658591848925e-09,0.5527346263523298
1.53,2248.6507040595734,0.000908767055581812,0.1549697171381687,1.0427045400223877e-06,8.345355756566497e-07,0.00026154655413564604,0.2927368783290298,2.0881317000210857e-09,3.805043256214405e-09,0.5511212077897935
1.54,2244.3789554880386,0.0008950538847878001,0.1574407785707937,9.19805480709953e-07,7.638160277366408e-07,0.00025168077686174854,0.2918940147785774,3.2073134210640703e-09,5.869198334839903e-09,0.5495167792909591
1.55,2240.1231789894246,0.0008814761779143962,0.15989770063250378,9.065291664459581e-07,6.996933120195041e-07,0.00024221557735010332,0.29105550273901376,1.7698129794325036e-09,3.3751413507329614e-09,0.5479214935057851
1.56,2235.8847375204496,0.0008680456518501122,0.16234049491446367,8.459639380863177e-07,6.415136084144065e-07,0.0002331905849373095,0.29022143478369095,1.6308177472893083e-09,3.1804453064375057e-09,0.5463353417762484
1.57,2231.6631537748035,0.0008547646676354375,0.1647693017134464,7.898139569408222e-07,5.886648683249454e-07,0.00022456294921423776,0.2893917594574933,1.5036108002533015e-09,2.9979917231273334e-09,0.5447582282317829
1.58,2227.443049559575,0.000841570016837125,0.16718533574353064,2.145260664379995e-06,5.40498142768233e-07,0.0002160528323923713,0.28856494474973765,2.5280215996725405e-09,5.3235163724534256e-09,0.5431894030471571
1.59,2223.2704536276387,0.0008286664877800474,0.16958538418745386,6.895399072428424e-07,4.968744356950181e-07,0.0002084188695538895,0.2877455172714574,1.2803353433361237e-09,2.6664740640897895e-09,0.5416308228226022
1.6,2219.09927456935,0.0008158555478456513,0.17197287448874168,6.447046338929749e-07,4.570302663859266e-07,0.0002008650580092394,0.2869289133714364,1.1733553345649997e-09,2.4925764214179285e-09,0.540080386133135
1.61,2214.944824497888,0.0008032067257002624,0.1743468068314459,6.032424266077059e-07,4.206988133948372e-07,0.00019363350294388822,0.2861166276989226,1.092075304074924e-09,2.3733135595800206e-09,0.5385386978343584
1.62,2210.8070656591467,0.0007907220214917791,0.17670728709442596,5.645483875280465e-07,3.875410127907286e-07,0.00018670829760750364,0.28530864003474066,1.0100245426039678e-09,2.2417748705741504e-09,0.5370056872105345
