0,1,2,3,4,5,6,7,8,9,10,11
$phi$,$T_ad$,CO2,CO,H2O,H2,OH,O2,N2,H,O,h_prod
0.76,1940.9108758307864,0.07362421673338271,0.0002396378641876424,0.14700991105899985,0.00011110774764355295,0.0012032642886056297,0.046487785235231734,0.7312336482716865,1.0116488388433974e-05,8.031231187400534e-05,1049467.0859975999
0.78,1972.2708272658747,0.07531221636308334,0.0003379733017979348,0.1504320288534302,0.00015262197620655928,0.0014166041783815982,0.04251984322749909,0.7297148942033724,1.48528218688424e-05,9.896507436003004e-05,1045667.0501411932
0.8,2002.8315580794049,0.07695298857900523,0.0004734679862386715,0.15380836748724133,0.00020851581130467984,0.0016504787389005043,0.038586780109009004,0.7281773891255082,2.1580924982198492e-05,0.00012043123781013618,1041755.7567363365
0.82,2032.8475231627965,0.07854692689671057,0.0006467990578674311,0.15716983876192464,0.0002789318972642013,0.0018470309483477327,0.03470552360253915,0.7266323287353845,3.0331551586480546e-05,0.00014228854837527714,1037880.4978594471
0.84,2061.9159923116576,0.08006905544428931,0.0008805615446714086,0.16047962387038417,0.000372307504761301,0.002052282880363445,0.030878868678659004,0.7250589276788998,4.232232518829499e-05,0.00016605007278311292,1033802.8334248979
0.86,2089.8869432857796,0.08149857974345544,0.0011943011501969216,0.1637299128579128,0.0004958245415904314,0.002261480732063491,0.0271221016713462,0.7234482381615213,5.856804353936623e-05,0.0001909930983740675,1029443.2126311604
0.88,2116.6911150377778,0.08282707706465978,0.0015956791059731697,0.16691195223851743,0.0006525099632914866,0.002482903910943841,0.023440721977271338,0.7217962919350652,7.919636797009308e-05,0.00021366743630759459,1024772.8781828827
0.9,2142.133825698002,0.08402486341440102,0.0021126534700087064,0.17001718066645435,0.0008533275967771107,0.0027037682303844243,0.01985856632968409,0.7200914109913619,0.00010528278079179526,0.0002329465201368167,1019696.2335079041
0.92,2165.8852281520853,0.08504332931187117,0.0027910343328268394,0.1730319755594969,0.0011163578417475164,0.0029021944695216385,0.016414313452441053,0.7183141540301393,0.00013859330678162585,0.0002480476951739416,1014051.4752298926
0.94,2187.579731824304,0.08583027511165663,0.0036797998693427797,0.17593758745663055,0.001462244521099715,0.003060290425060028,0.013149607019884739,0.7164433559776042,0.00018034554347820433,0.0002564940752429682,1007668.6814262649
0.96,2206.9307155073466,0.08633113558180716,0.004830520372746153,0.1787256580398121,0.0019151878758486636,0.003134305925700188,0.010116302412868074,0.7144613909136623,0.0002306260611918465,0.0002548728163634435,1000428.9918673973
0.98,2223.4051988576966,0.08647002262846339,0.006314217739899799,0.18136710379905185,0.0025114651063304046,0.0030911007171885285,0.007379056052319982,0.7123377054519618,0.0002887229454990275,0.00024060555928517247,992095.7294970824
1.0,2235.6812295313957,0.08611044004076857,0.008256749496502404,0.18376443625846994,0.0033169402404247678,0.0029514080101538526,0.005030614865539523,0.7100007593756579,0.0003545971411406023,0.00021405457134244886,982052.9273662281
1.02,2242.6089581669426,0.0851320281651428,0.010768341316408832,0.18582785268803734,0.004406444575728847,0.002708566105103583,0.0031669603398008324,0.7073883463158337,0.00042431729357065087,0.00017714320037331933,969807.7022906821
1.04,2243.3316273445894,0.08347409014778619,0.013901417377773811,0.18746425766999594,0.00585005086451404,0.002382590299407552,0.0018444767282656824,0.7044565104871099,0.000490822733812527,0.00013578369133427354,955042.102174822
1.06,2238.050336242195,0.0812204382878889,0.01757187124922164,0.18862874544361824,0.007671273604648188,0.002022980110637258,0.0010194680154770178,0.7012212446928779,0.0005462199412719549,9.775865435888702e-05,937966.5089928566
1.08,2228.1419549517395,0.07858554361221409,0.021574315286348948,0.18935555599602244,0.009830044949752141,0.001682194227537672,0.0005556666262948295,0.6977626854485433,0.0005860394751653312,6.795437812132399e-05,919333.5471700527
1.1,2215.2899333170876,0.07579195376432947,0.025698268403143203,0.1897228213414804,0.012258150524736949,0.0013884819424745543,0.00030755865272153295,0.6941755455610685,0.0006104629949813922,4.675681506400913e-05,899991.5795271464
1.12,2200.762446564503,0.0729905571943693,0.029802233726756704,0.18980450565720958,0.014896711915558048,0.0011466395940191876,0.00017515705527344408,0.6905298029565436,0.0006220889449496244,3.230295532054119e-05,880547.0167048362
1.14,2185.5054886937064,0.07027586946327538,0.03379886733051742,0.18966621500759168,0.017706974410914275,0.0009326466790014771,0.00010141524914856298,0.6868758735764103,0.0006199216591577383,2.221662398336274e-05,861424.5585322139
1.16,2169.726057563686,0.06767278329129368,0.03766501507807175,0.1893263195261847,0.02066387676254026,0.0007608183736296243,6.032088212983213e-05,0.6832254574039301,0.0006099825263823073,1.5426155837729278e-05,842696.6373820006
1.18,2153.6695657262,0.0651982549288515,0.041385748893409006,0.18881155456859064,0.023747392819064295,0.0006234802987747318,3.6793641370395865e-05,0.6795913076641309,0.0005946402149574832,1.0826970850992035e-05,824447.9748918724
1.2,2137.485349798105,0.06285775812897362,0.04495692078089388,0.1881429539231628,0.02694199371533907,0.0005132906638641818,2.2951641634730913e-05,0.6759809233237725,0.0005755296986017148,7.678123757541328e-06,806717.2871518456
1.22,2121.262896969096,0.060650376885002515,0.04838033377239422,0.18733750440908942,0.03023475652400593,0.0004244423903369693,1.46038001240141e-05,0.6723986059277394,0.0005538783730593303,5.49791824809013e-06,789515.9616668384
1.24,2105.057401161584,0.05857184695617528,0.051660887173441056,0.18640957218276902,0.03361437792604025,0.00035242611208158336,9.456802531533969e-06,0.6688468507096538,0.0005306101887650828,3.971948542355946e-06,772840.668539103
1.26,2088.931072454856,0.05663043651403861,0.05479097820753129,0.1853580093759255,0.03708621899518928,0.0002938088470304211,6.128258135869173e-06,0.6653281755860938,0.0005033932970195032,2.850919035690266e-06,756693.0270344812
1.28,2072.8891863707736,0.054812992244419566,0.057784024783615585,0.18419978612530002,0.04063393290960642,0.00024583359585757204,4.000533699472222e-06,0.6618425852094328,0.0004747964464701749,2.048151598371247e-06,741049.4630514915
1.3,2056.9338118350915,0.053105901188197226,0.060653887687813685,0.1829512866985436,0.04424177147501066,0.00020637086059323704,2.6451031050333337e-06,0.6583899869014551,0.00044666829634188744,1.481788939577309e-06,725886.5030116698
1.32,2041.074493821225,0.05150173649389141,0.06340828633843255,0.18162203964369136,0.04790147143308,0.00017377384667067585,1.7692806218938743e-06,0.6549705486113703,0.00041929532908235645,1.0790231596391033e-06,711185.7569708957
1.34,2025.3171897937254,0.04999326703137664,0.0660547142935259,0.18022071073744997,0.05160544141710742,0.00014674295588728022,1.196010473069202e-06,0.6515842590381875,0.0003928780346081303,7.904813843040593e-07,696928.6088021571
1.36,2009.6654551599322,0.04857357354341328,0.06860033149590286,0.17875519237149332,0.05534671877941494,0.0001242464838866952,8.16338464874103e-07,0.6482309872623231,0.00036755137156129473,5.823535397052758e-07,683096.6773761344
1.38,1994.1437382200968,0.04724760866914017,0.07104054794077432,0.17722247116594483,0.05913057127207519,0.00010444396519179254,5.570819456074238e-07,0.6449112748228601,0.00034209759842609825,4.27483641911801e-07,669682.0131369114
1.4,1978.7614523924244,0.046017014559035806,0.07337396915159121,0.1756214084055944,0.06295921312784411,8.662350380380857e-05,3.776560006226162e-07,0.641625014499288,0.00031606827182720357,3.108250148625273e-07,656671.223902384
1.42,1963.4804981885372,0.04485728914889845,0.07562505982674941,0.1739745069442477,0.06680831784037239,7.201038485642902e-05,2.580037017942266e-07,0.6383705948407902,0.0002917359484947871,2.2706188900520864e-07,644031.004225492
1.44,1948.3017739504132,0.04376295496057125,0.07779950218630485,0.17228756363494416,0.07067282514338744,5.999465649769343e-05,1.7753414280527848e-07,0.635147758902329,0.00026905637434345575,1.666074793500934e-07,631746.2125497704
1.46,1933.225500815056,0.04272895057236928,0.07990255288451815,0.17056581000646745,0.07454816784163192,5.008902649771637e-05,1.2298751292091092e-07,0.6319562148137057,0.0002479691048534008,1.227624433827748e-07,619802.3366543226
1.48,1918.2514129255712,0.04175061241636891,0.08193906264171767,0.16881396651032088,0.07843023074069723,4.1902795900431416e-05,8.573930935487134e-08,0.6287956454046872,0.00022840293440975332,9.081658851094561e-08,608185.5139549037
1.5,1903.3788953023043,0.04082365235636964,0.08391349974585167,0.1670362918229032,0.08231531156045986,3.512163118096296e-05,6.012743250540281e-08,0.6256657153063799,0.00021028001097821289,6.74384442135191e-08,596882.5323774909
1.52,1888.6335621410765,0.03996767791144172,0.08580653913500066,0.1652133328383277,0.08622445641251394,2.942153671628011e-05,4.1549458835646387e-08,0.6225666131998088,0.00019186814736992286,4.9269362127194814e-08,585892.7797950248
1.54,1873.9939280324832,0.03916252626805473,0.08763841500564788,0.16336486071263406,0.09013739700549042,2.4672660427611254e-05,2.8695262405736032e-08,0.6194974867422699,0.00017457699813379495,3.591207922635301e-08,575194.9870195262
1.56,1859.45100484761,0.03839783544441636,0.08941962074789613,0.16150098403344595,0.09404415991609137,2.0725381509812534e-05,1.9920478590661273e-08,0.6164578168005302,0.00015881148866559374,2.6266965929219017e-08,564774.2401101991
1.58,1845.0037718729561,0.03767048161028165,0.09115344166003614,0.15962462467469038,0.09794227851758072,1.743798378089266e-05,1.3896878096800394e-08,0.6134472536681799,0.00014444871294784454,1.927562457304371e-08,554619.8392113296
